POI index,Gaps [Days],Max Coverage Gap [Days],Mean Coverage Gap [Days],Time Average Gap [Days],Percentage Coverage
703,"[0.29639705 0.3023971  1.08588207 0.30839273 0.2963969  0.30239657
 1.39427526 0.29639725 0.30239603]",1.3942752643488348,0.5094367739641004,0.7512268333832275,8.381903171296296e-06
704,"[0.30239848 0.29639966 0.3083938  0.30239498 0.29639939 0.3023984
 0.18468257 0.30239903 0.29640154 0.30839298 0.30239551 0.29639808
 0.30239786 0.48708163]",0.487081634812057,0.30632385122589767,0.2723290459274116,1.2107193469907407e-05
705,"[0.59880077 0.48708095 0.29639931 0.30239501 0.30839377 0.59879831
 0.48708155 0.29640108 0.30239447 0.30839412 0.30239423 0.29640209]",0.5988007690757513,0.38207797158975154,0.3839438991190177,1.0710209607870371e-05
706,"[0.30239654 0.29639691 0.30239684 1.09187801 0.30239708 0.29639702
 0.30239629 0.60479615 0.48708147 0.30239761 0.29639762 0.30239577]",1.0918780090287328,0.4072772752260789,0.521488147810864,1.0011717677314815e-05
707,"[0.59879936 0.30839344 0.30239525 0.29639867 1.39427502 0.30239578
 0.29639759]",1.3942750194109976,0.49986501523692695,0.551251962475062,6.286427378703704e-06
708,"[0.29640064 0.30239878 0.18468263 0.30239864 0.29640015 0.30239474
 0.30839401 0.29639897 0.30239824 0.48708168 0.29640216 0.3023942
 0.30839412 0.29639778 0.30239771]",0.48708168091252446,0.30566229795416194,0.2898997060250033,1.3271346687962965e-05
709,"[0.30239681 0.29639691 0.30839321 0.59880004 0.48708118 0.30239735
 0.29639727 0.30839392 0.59879772 0.48708165 0.30239788 0.29639811
 0.30839414]",0.5988000361248851,0.37640970683871555,0.4029647409479204,1.0244548321296295e-05
710,"[0.59880065 0.30839295 0.29639689 0.30239668 1.39427522 0.29639714
 0.30239615]",1.3942752173170447,0.49986509832420517,0.5512522768464775,6.75208866574074e-06
711,"[0.29639973 0.3023985  0.18468261 0.30239891 0.29640111 0.30839319
 0.30239539 0.29639831 0.30239798 0.48708167 0.60479542 0.30239594
 0.29639737 0.30239743]",0.6047954182140529,0.32749525450968314,0.3264629662490017,1.2572854756944444e-05
712,"[0.29639899 0.30239512 0.30839363 0.59879879 0.48708147 0.29640066
 0.30239459 0.30839408 0.30239411 0.29640257 0.48708169 0.59879693]",0.598798789549619,0.38207772009385127,0.38394318412625716,1.0477378964351851e-05
713,"[0.30239696 0.29639696 0.30239641 0.60479637 0.48708136 0.3023975
 0.29639746 0.30239587 0.6047953  0.48708168]",0.6047963737510145,0.39861358678899705,0.349506090288482,8.847564458796295e-06
714,"[0.30239514 0.29639895 1.0858822  0.30839264 0.30239567 0.29639778
 1.39427529 0.30239621 0.2963971 ]",1.3942752876318991,0.5094367751541237,0.7512268813671559,7.450580597222221e-06
715,"[0.29639979 0.30239485 0.30839392 0.29639929 0.30239836 0.18468254
 0.30239906 0.29640171 0.30239432 0.30839414 0.29639799 0.30239783
 0.48708161 0.59879794]",0.5987979406490922,0.32749523877698394,0.32575187078833584,1.1874362826388888e-05
716,"[0.48708101 0.30239723 0.29639714 0.3083938  0.59879816 0.48708159
 0.30239777 0.2963979  0.30839414 0.30239426 0.29640193 0.30239912
 0.18468251]",0.5987981613725424,0.3440935815183016,0.3373420056605907,1.1175870895370372e-05
717,"[0.2963969  0.30239679 1.39427516 0.29639705 0.30239625 1.3942753
 0.29639768 0.30239572 0.30839252]",1.39427529880777,0.5437025968502793,0.9041994352458854,8.149072527777777e-06
718,"[0.29640071 0.30839338 0.30239529 0.29639856 0.30239808 0.48708169
 0.6047952  0.30239582 0.29639753 0.30239755 0.48708141 0.60479628]",0.6047962792217731,0.38257762556895614,0.3860982261602107,1.0011717677314813e-05
719,"[0.48708137 0.29640028 0.30239469 0.30839404 0.59879711 0.48708168
 0.29640234 0.30239416 0.30839411 0.30239453 0.29640086]",0.5987971117720008,0.36237592343240976,0.31223135556541864,1.0011717676851852e-05
720,"[0.29639692 0.30239652 0.6047966  0.48708123 0.30239739 0.29639731
 0.30239599 0.60479552 0.48708165 0.30239792 0.2963982  0.30239545]",0.6047965958714485,0.38207755831535906,0.38536525548348743,1.0244548320833335e-05
721,"[0.30839289 0.30239557 0.29639798 1.39427524 0.30239609 0.29639719
 1.39427525]",1.3942752522416413,0.6135043155934129,0.8683405261294936,6.053596735185184e-06
722,"[0.30239847 0.18468259 0.30239895 0.29640127 0.30239443 0.30839413
 0.29639821 0.30239793 0.48708166 0.59879752 0.30839397 0.29639733
 0.30239739]",0.5987975210882723,0.32988721880918515,0.3081812958736431,1.1641532182407408e-05
723,"[0.29639705 0.30839367 0.59879861 0.4870815  0.30239766 0.2963977
 0.30839411 0.30239415 0.29640241 0.48708168 0.3023982  0.29639883
 0.30839404]",0.5987986135296524,0.3531484314455436,0.3488235789976099,1.1641532182407408e-05
724,[0.29639697 0.30239637 1.39427531 0.29639752 0.30239582 1.39427507],1.394275309983641,0.6643561758877089,0.8493192099074067,5.820766091203703e-06
725,"[0.29639883 0.3023982  0.48708168 0.29640238 0.30839255 0.30239572
 0.2963977  0.30239765 0.48708151 0.60479605 0.30239624 0.29639706
 0.30239712]",0.6047960463911295,0.3526871300015885,0.3488020641574726,1.1874362825925927e-05
726,"[0.30239481 0.30839397 0.59879752 0.48708166 0.29640188 0.30239427
 0.30839414 0.30239443 0.29640128 0.48708159 0.59879811 0.30839383]",0.5987981124781072,0.3830772906076163,0.3853940608960573,9.546056390277779e-06
727,"[0.48708108 0.30239728 0.29639718 0.30239609 0.60479575 0.48708161
 0.30239782 0.29639798 0.30239557 0.30839287 0.29640175 0.30239907
 0.18468254 0.30239835]",0.6047957460395992,0.3411153524315783,0.3563420418330786,1.1641532182870372e-05
728,"[0.2963982  1.39427518 0.30239599 0.29639731 1.39427529 0.30239652
 0.29639692 0.30839262]",1.3942752876318991,0.5738660032511689,0.8859108498187013,6.984919309722222e-06
729,"[0.30239454 0.30839411 0.29639847 0.30239805 0.48708169 0.5987971
 0.30839404 0.29639747 0.30239751 0.48708137 0.59879927 0.30839347]",0.598799267783761,0.38307725665314746,0.38539410175813815,1.0477378964351851e-05
730,"[0.4870814  0.30239755 0.29639753 0.30839406 0.59879697 0.48708168
 0.30239808 0.29639856 0.30839409 0.30239457 0.29640071 0.30239879
 0.18468263]",0.5987969716079533,0.34409358699877673,0.3373419045563192,1.1874362825925927e-05
731,"[0.30239649 1.3942753  0.29639737 0.30239595 1.39427516 0.29639828
 0.3023954  0.30839317]",1.39427529880777,0.5746158893452957,0.8866292881053915,6.984919309722222e-06
732,"[0.29640192 0.30839279 0.3023956  0.2963979  0.30239778 0.48708159
 0.60479583 0.30239613 0.29639716 0.30239723 0.48708102 0.6047969
 0.30239666]",0.6047968962229788,0.3764098843631263,0.4043871260155699,1.140870153888889e-05
733,"[0.48708161 0.29640143 0.30239439 0.30839414 0.30239431 0.29640172
 0.48708165 0.59879766 0.30839392 0.30239485 0.29639979 0.48708119]",0.5987976589240134,0.3727680543670431,0.359681091202387,1.0477378964351854e-05
734,"[0.30239621 0.60479598 0.48708154 0.3023977  0.29639776 0.30239567
 0.30839264 0.29640223 0.48708168 0.30239823 0.29639894 0.30239514
 0.30839361]",0.6047959793359041,0.3536097942135082,0.3502529074431923,1.0710209608333336e-05
735,"[0.30239587 0.29639746 1.39427531 0.30239642 0.29639696 1.39427502
 0.30239695]",1.3942753104493022,0.6126477120311132,0.8676079704600548,6.053596735185185e-06
736,"[0.30239815 0.48708169 0.29640256 0.30239411 0.30839409 0.29639764
 0.30239763 0.48708147 0.59879878 0.30839363 0.29639703 0.30239708]",0.5987987783737481,0.35737782227806747,0.3305205716894162,1.0710209607870371e-05
737,"[0.30839399 0.59879738 0.48708167 0.30239797 0.2963983  0.30839412
 0.30239446 0.29640113 0.30239891 0.18468261 0.30239851 0.29639973
 0.30839378 0.30239499]",0.5987973790615797,0.3283519665378013,0.32720260682591645,1.2340024113425927e-05
738,"[0.29639724 0.30239606 1.39427522 0.29639805 0.30239552 0.30839295
 0.59880068 0.48708098]",1.394275217782706,0.49826708680484444,0.5987018564096284,7.21774995324074e-06
739,"[0.30239789 0.48708165 0.60479559 0.30239602 0.29639727 0.30239735
 0.48708117 0.60479666 0.30239656 0.29639691 0.3023968 ]",0.6047966633923352,0.38986671542410145,0.3677950549922102,1.0011717676851852e-05
740,"[0.3023945  0.30839412 0.3023942  0.29640219 0.48708168 0.59879725
 0.30839402 0.30239473 0.29640015 0.48708132 0.59879945 0.30839342
 0.30239526]",0.5987994507886469,0.3768709450601958,0.40368269347750446,1.117587089537037e-05
741,"[0.48708144 0.30239759 0.29639759 0.30239579 0.60479512 0.48708169
 0.30239812 0.29639866 0.30239525 0.30839344 0.29640058 0.30239876
 0.18468264 0.30239867]",0.6047951173968613,0.34111538070387076,0.3563420428586697,1.187436282638889e-05
742,"[1.3942753  0.30239629 0.29639702 1.39427512 0.30239684 0.29639691
 0.30839323]",1.3942752992734313,0.6135043867730668,0.8683405597101087,6.984919309259259e-06
743,"[0.30239422 0.30839412 0.29639782 0.30239773 0.48708156 0.59879831
 0.30839377 0.29639712 0.3023972  0.48708096 0.59880076 0.30839292
 0.2963969 ]",0.5988007574342191,0.3764094910226189,0.40296453503753205,1.140870153888889e-05
744,"[0.48708163 0.30239786 0.29639807 0.30839414 0.30239436 0.29640156
 0.30239903 0.18468256 0.3023984  0.29639939 0.3083939  0.30239489
 0.29639967 0.30239849 0.18468261 0.30239893]",0.48708163388073444,0.2984759682731237,0.29743960952816495,1.2805685401388887e-05
745,"[1.39427528 0.29639784 0.30239564 0.30839272 1.08588209 0.29639905
 0.3023951  0.30839365]",1.3942752755247056,0.5368164216633886,0.7343892339443429,6.752088666203703e-06
746,"[0.3023959  0.2963974  0.30239746 0.48708132 0.60479645 0.30239645
 0.29639695 0.30239693 1.09187802 0.30239698]",1.0918780183419585,0.4288533858489245,0.4856292184480201,8.847564458796295e-06
747,"[0.48708168 0.59879686 0.30839407 0.30239462 0.29640053 0.48708144
 0.59879896 0.30839357 0.30239516 0.29639889]",0.5987989623099566,0.3986135786399245,0.3480838358603532,9.080395102314816e-06
816,"[0.30239573 0.60479529 0.4876272  0.30239801 0.29585318 0.30239515
 0.30893812 0.29585597 0.30239895 0.18522806 0.30239859 0.29585476
 0.30239458 0.30893887 0.29585408]",0.6047952896915376,0.32622176843384904,0.34550713047502873,1.3504177331481483e-05
817,"[0.30239644 0.29585158 1.39482034 0.30239702 0.29585171 0.30893853
 0.59825376 0.48762697 0.30239761]",1.3948203367181122,0.47650377364415264,0.6172085374876572,7.68341124074074e-06
818,[1.39482029 0.29585157 0.30239647 1.39482077 0.29585195 0.30239589],1.394820767454803,0.6643561568732063,0.8497984101155044,5.3551048041666654e-06
819,"[0.30893818 0.30239512 0.29585326 0.30239805 0.4876272  0.60479523
 0.30239569 0.29585218 0.30239746 0.48762686 0.6047964  0.30239628
 0.29585163]",0.6047963979654014,0.3764095028432516,0.40447262408381845,1.1874362825925925e-05
820,"[0.48762717 0.59825092 0.30893907 0.59825051 0.48762711 0.59825298
 0.30893875 0.30239471 0.29585436]",0.5982529842294753,0.4429039555705256,0.38382676075510963,8.149072527777776e-06
821,"[0.60479496 0.48762721 0.30239819 0.29585358 0.302395   0.3089384
 0.29585538 0.30239878 0.18522808 0.30239876 0.2958553  0.30239441
 0.30893898 0.29585363]",0.6047949637286365,0.3279236183568303,0.32721843971394,1.2107193469907407e-05
822,"[0.3023966  0.29585157 1.3948201  0.30239717 0.29585185 0.30893873
 0.59825307 0.4876271  0.30239776]",1.3948201034218073,0.47650377369589275,0.6172083640209003,7.916241884259259e-06
823,[1.39482048 0.29585163 0.3023963  1.3948208  0.29585215 0.30239572],1.3948208023793995,0.6643561801562706,0.8497985227946927,5.587935447685185e-06
824,"[0.30239529 0.29585289 0.30239788 0.48762716 0.60479557 0.30239587
 0.29585197 0.3023973  0.48762665 0.60479672 0.30239644 0.29585158]",0.6047967239283025,0.3820321101229638,0.3853841236858995,1.0943040251388887e-05
825,"[0.59825147 0.30893904 0.3023943  0.29585573 0.487627   0.59825367
 0.30893855 0.30239487 0.2958539 ]",0.5982536706142128,0.38872316893604064,0.30048476632853605,7.683411240740741e-06
826,"[0.60479463 0.48762718 0.30239835 0.29585402 0.30239482 0.30893862
 0.29585483 0.30239862 0.18522807 0.30239892 0.29585589 0.30239424
 0.30893904 0.29585323]",0.6047946261242032,0.32792360338914606,0.3272183720624858,1.2572854756944444e-05
827,"[0.30239677 0.29585159 0.30893815 0.59825488 0.48762672 0.30239735
 0.29585202 0.30893888 0.59825242 0.48762717 0.30239792 0.29585299]",0.5982548813335598,0.3820322392275557,0.3838357989038576,1.0477378964351851e-05
828,[1.39482062 0.29585172 0.30239614 1.3948208  0.29585239 0.30239556],1.3948208028450608,0.6643562053795904,0.849798601464296,5.587935447685185e-06
829,"[0.30239545 0.29585257 0.30239772 0.48762707 0.6047959  0.30239603
 0.2958518  0.30239714 1.09242351 0.30239661 0.29585157]",1.0924235126003623,0.4167623072862625,0.5033502086528785,9.778887033333333e-06
830,"[0.59825204 0.30893896 0.30239446 0.29585516 0.48762684 0.5982544
 0.30893833 0.30239504 0.29585347]",0.5982544040307403,0.3887231883385943,0.3004849315037306,7.450580597222221e-06
831,"[0.60479431 0.30239903 0.18522803 0.30239851 0.2958545  0.30239466
 0.30893879 0.29585431 0.30239844 0.48762714 0.59825065 0.30893908
 0.29585287 0.30239787]",0.6047943122684956,0.3495234432297626,0.3812933240625363,1.2107193469907407e-05
832,"[0.30239693 0.29585165 0.30893841 0.59825412 0.48762691 0.30239752
 0.29585225 0.308939   0.59825182 0.48762721 0.3023981  0.29585336]",0.5982541223056614,0.38203227217309177,0.38383570091961655,1.0477378964351854e-05
833,[0.29585187 0.30239596 1.39482074 0.29585269 0.30239539],1.3948207441717386,0.5182633321732283,0.46069366882631585,4.656612873148149e-06
834,"[0.30239563 0.2958523  0.30239755 0.48762694 0.60479623 0.30239621
 0.29585169 0.30239698 1.09242357 0.30239678 0.29585159]",1.0924235712736845,0.41676231469451025,0.5033502694031063,8.84756445925926e-06
835,"[0.59825266 0.30893882 0.30239462 0.29585461 0.48762664 0.59825518
 0.30893805 0.30239521 0.29585308]",0.5982551844790578,0.3887232078446282,0.30048510480949725,8.149072527777776e-06
836,"[0.30893826 0.29585567 0.30239886 0.18522808 0.30239868 0.29585503
 0.3023945  0.30893893 0.29585385 0.30239829 0.4876272  0.59825115
 0.30893906 0.29585256 0.3023977 ]",0.5982511532492936,0.3262218547053635,0.34473283923232695,1.3038516044444443e-05
837,"[0.3023971  0.29585178 0.30893863 0.59825341 0.48762704 0.30239769
 0.29585251 0.30893905 0.59825126 0.4876272  0.30239826 0.29585378]",0.5982534126378596,0.38203230996926624,0.38383561376046776,9.778887033796296e-06
838,[0.29585205 0.30239581 1.39482065 0.29585301 0.30239523 0.90719335],1.3948206515051425,0.5830850172011802,0.6252935930837579,5.587935447685185e-06
839,"[0.30239579 0.29585206 0.30239738 0.48762677 0.60479656 0.30239637
 0.29585161 0.30239681 1.09242357 0.30239695 0.29585166 0.30239622]",1.0924235708080232,0.40723181248176843,0.5216389994341206,1.0244548320833335e-05
840,"[0.59825333 0.30893866 0.30239479 0.29585412 1.3948202  0.30239537
 0.29585275]",1.394820197019726,0.49978702961068067,0.5513635197878994,6.286427378703704e-06
841,"[0.2958551  0.3023987  0.18522808 0.30239885 0.2958556  0.30239433
 0.30893903 0.29585343 0.30239812 0.48762721 0.59825172 0.30893901
 0.29585229 0.30239754]",0.5982517236843705,0.32745635732343154,0.3256442723181533,1.1175870895833335e-05
842,"[0.30239727 0.29585193 0.30893881 0.59825274 0.48762714 0.30239784
 0.29585282 0.30893908 0.59825073 0.48762715 0.30239842 0.29585424]",0.598252737428993,0.3820323459416007,0.3838355255996816,1.0710209607870368e-05
843,"[0.29585227 0.30239564 1.39482052 0.2958534  0.30239507 0.30893827
 0.59825453]",1.3948205234482884,0.49978709939335075,0.5513638656069028,6.519258022222221e-06
844,"[0.30239595 0.29585189 0.30239722 1.09242348 0.30239653 0.29585157
 0.30239665 1.09242352 0.3023971  0.29585178 0.30239607]",1.0924235242418945,0.4442528874020685,0.6396050304851482,9.313225746296297e-06
845,"[0.59825403 0.30893843 0.30239495 0.29585367 1.3948204  0.30239552
 0.29585244]",1.3948203953914344,0.4997870628722012,0.5513637187500793,7.217749952777778e-06
