Access From [JDUT1],Access Duration [s],POI index,Ground Pixel Along-Track Resolution [m],Ground Pixel Cross-Track Resolution [m],Sigma NEZ Nought [dB],Incidence angle [deg],Swath-width [km],Coverage [T/F]
2458653.41039268,2.604693174362,276,4.9042760499502345,22.089917036951725,-22.303938430867763,25.376999412170445,94.82593870285713,True
2458649.6596350106,2.56462097168,277,4.904698342469721,23.812050762317124,-22.82006821598309,23.426809344498327,94.74136160775825,True
2458651.668875835,2.5145307183270003,277,4.904681934681636,27.99996396900034,-23.814293807905585,19.761902577208083,94.74464724716302,True
2458642.3245945894,2.5546029210089998,278,4.9044492240396655,25.24032859522329,-23.18121742571522,22.029227543058745,94.79125184546949,True
2458644.3338340432,2.604693174362,278,4.904421729159334,21.94093018557513,-22.26074772037471,25.561688394320925,94.79675876744348,True
2458654.6483302815,2.614711225033,278,4.904647741114409,21.588981811451088,-22.155902618936437,26.009282525515967,94.7514946036278,True
2458640.5830769534,2.56462097168,279,4.904759444930975,23.989818501209957,-22.869798829001418,23.242973351531663,94.72912628887337,True
2458642.5923178936,2.5145307183270003,279,4.904750422567034,28.267712538721067,-23.871392413460345,19.56704506456398,94.73093291385715,True
2458649.32253001,2.56462097168,279,4.904340100623328,24.274292340496558,-22.93217042839203,22.954899895526864,94.8131087685819,True
2458651.3317691158,2.6247292757030003,279,4.904311073012768,21.26808693349803,-22.038197670367982,26.431857140045906,94.81892318353378,True
2458645.5717722243,2.614711225033,280,4.90472946410212,21.724695892627594,-22.202093661131105,25.8347677356301,94.73512965588398,True
2458647.581012142,2.5546029210089998,280,4.904716152319049,24.932468686521112,-23.114025580819686,22.315776610584297,94.73779525541872,True
2458654.3112252806,2.5145307183270003,280,4.904256248074488,27.375827498109302,-23.668410675497054,20.23190779734371,94.82990533044809,True
2458640.2459716047,2.56462097168,281,4.904481321774665,24.083904557675545,-22.88524736242576,23.14687487798911,94.78482317344978,True
2458652.569707181,2.594675123692,281,4.904670124929478,22.445185734896413,-22.4261852794681,24.94757998353849,94.74701216184452,True
2458654.5789474463,2.544584870338,281,4.904651545488354,25.976419255141256,-23.36622223057041,21.37379613951407,94.75073275809723,True
2458645.2346667596,2.5245487689969996,282,4.9044028538811695,27.119604057640526,-23.616472329898222,20.431547579350543,94.80053934708995,True
2458647.243906793,2.57463902235,282,4.904374507245258,23.225434765595562,-22.64552863245667,24.05535636024089,94.8062170758907,True
2458643.4931491236,2.594675123692,283,4.904743476804591,22.596280751369477,-22.473660217286586,24.76948281892801,94.73232373195012,True
2458645.502389505,2.534566819668,283,4.904731915219786,26.197556221585174,-23.41988497465255,21.184636242754912,94.73463883827769,True
2458652.232602296,2.534566819668,283,4.904291325845638,25.969093959676762,-23.352596022443993,21.380121509415773,94.8228787427544,True
2458654.2418419817,2.604693174362,283,4.9042620042625416,22.443753849703544,-22.41264707765851,24.949280468161014,94.82875226892773,True
2458650.491084196,2.57463902235,284,4.9046906641291175,23.39922319110025,-22.705515506004073,23.865540182972673,94.74289918073922,True
2458652.5003249254,2.5145307183270003,284,4.904673619486115,27.38284944286494,-23.68330567442858,20.226492741370556,94.74631237109593,True
2458643.156043775,2.544584870338,285,4.9044361312496205,25.74371797394741,-23.30294613811692,21.576628650047034,94.79387417234742,True
2458645.1652834606,2.594675123692,285,4.904408369420161,22.288338463479008,-22.3688860661299,25.13529029511901,94.79943461929255,True
2458641.414526139,2.57463902235,286,4.904755324260715,23.570043216451896,-22.75492493012504,23.68195886674948,94.72995140428336,True
2458643.423766868,2.5145307183270003,286,4.904745568028163,27.637774839750197,-23.739736477092187,20.03189202209289,94.7319049849526,True
2458650.153979311,2.5546029210089998,286,4.904326224081021,24.728081822126644,-23.049546962577146,22.51029051694227,94.81588831163023,True
2458652.163218533,2.614711225033,286,4.904297090913518,21.5857226221392,-22.14321324587469,26.01350370446126,94.82172393441695,True
2458646.4032215467,2.614711225033,287,4.904723265918747,21.400687407656356,-22.09575209546141,26.255517406095542,94.73637079902971,True
2458648.4124613274,2.5546029210089998,287,4.904709269475054,24.4679566802632,-22.995002912488264,22.762958721627026,94.73917351194466,True
2458641.07742079,2.5546029210089998,288,4.904468599754974,24.528698255544885,-23.0019333127809,22.7034369441077,94.78737117464097,True
2458643.086660012,2.614711225033,288,4.90444154384325,21.445618203537638,-22.10080085008282,26.1963206333313,94.79279009227649,True
2458653.4011563873,2.604693174362,288,4.904661385970499,22.09281321877195,-22.31736095238652,25.373436676689384,94.74876216130349,True
2458646.06611585,2.5145307183270003,289,4.904389355619719,27.723435318449813,-23.74608630902673,19.967358623729165,94.8032429842806,True
2458648.0753560946,2.57463902235,289,4.904360800830727,23.63087513867073,-22.759012586229446,23.617284904878584,94.8089624667675,True
2458644.32459833,2.604693174362,290,4.904738127435789,22.237653324594234,-22.36435589680272,25.196577244695273,94.73339489367322,True
2458646.3338385746,2.534566819668,290,4.904725860277285,25.674189082821936,-23.296420396839842,21.638002264962903,94.73585129602853,True
2458653.0640515024,2.534566819668,290,4.904277304853195,26.508004539386945,-23.476795738971905,20.924799508397363,94.82568732811046,True
2458651.3225334026,2.584657073021,291,4.90468267302329,23.004837031203024,-22.592621770920452,24.30084576686375,94.7444993942457,True
2458653.331773879,2.5245487689969996,291,4.904665008130523,26.797937152016324,-23.554724838227052,20.687963513845258,94.74803681278911,True
2458643.9874929814,2.534566819668,292,4.9044229124770915,26.271169324750186,-23.426310001713325,21.122427314137408,94.79652175945832,True
2458645.996732762,2.594675123692,292,4.9043948987643695,22.64963552298669,-22.478043719043413,24.707221104226413,94.80213271544153,True
2458642.2459753454,2.57463902235,293,4.9047508489017835,23.166682697117068,-22.641033700935598,24.120235219645792,94.73084754491376,True
2458644.2552159377,2.5245487689969996,293,4.904740362603666,27.037879939323094,-23.60985600274671,20.49607513086452,94.73294732139439,True
2458650.9854285177,2.544584870338,293,4.90431229332092,25.206996369597316,-23.16947770429428,22.059886681495293,94.81867874536891,True
2458652.9946679506,2.604693174362,293,4.904283070434902,21.91864648407287,-22.250132502290363,25.589552503854655,94.82453240408748,True
2458649.243910418,2.56462097168,294,4.904702064090505,24.027294263689615,-22.878400884705336,23.204597546968422,94.74061636367553,True
2458651.253151358,2.5145307183270003,294,4.9046859772741245,28.32392613458781,-23.881249881745887,19.526632391595317,94.74383771903933,True
2458643.7349230517,2.544584870338,295,4.903746236851936,25.875185066006047,-23.311150638119535,21.46155324605768,94.93208996619914,True
2458645.7441786965,2.6247292757030003,295,4.903756466448534,21.952603828516796,-22.242116768516958,25.547116534149783,94.93003998438034,True
2458652.4065434947,2.6247292757030003,295,4.90424641810412,21.9294898571502,-22.249976650853792,25.575985789607785,94.83187445134087,True
2458654.415799835,2.5546029210089998,295,4.904276525914956,25.8426050726164,-23.3223608902246,21.489953483640875,94.8258433603908,True
2458650.732862857,2.57463902235,296,4.9037931374269474,24.708264272100237,-23.025498662835226,22.52933657815899,94.92269136149993,True
2458652.742118871,1.492689549923,296,4.903808994779755,21.16939390161214,-21.986684710067852,26.564716778126577,94.91951371815593,True
2458643.3299855534,2.6247292757030003,297,4.904099750024708,22.102384460195285,-22.300668633629503,25.361670010524744,94.86125653477099,True
2458645.339241894,2.5546029210089998,297,4.904128857220379,26.100072553580812,-23.376429252632175,21.26759848006495,94.85542520653314,True
2458641.656304336,2.57463902235,298,4.903736416080615,24.490564793558928,-22.967960887819842,22.7407670942903,94.93405803616999,True
2458650.327925591,2.594675123692,298,4.904211561922597,22.9790780210853,-22.56775735751791,24.329849931299275,94.83885689815772,True
2458652.3371814885,2.5245487689969996,298,4.904241630483834,27.426059224060516,-23.676197895669567,20.19323616950291,94.83283350383068,True
2458646.6449893294,2.5245487689969996,299,4.903763639607598,28.16160886703069,-23.81622972484804,19.643791910947893,94.92860251375052,True
2458648.6542442786,2.594675123692,299,4.9037764138865345,23.46063054702256,-22.69135936086449,23.799207639713668,94.92604262262884,True
2458641.2513676495,2.594675123692,300,4.904066643283055,23.173223740778386,-22.620066467320733,24.112994158877413,94.86788929381387,True
2458643.2606234103,2.534566819668,300,4.904095158792557,27.721295680241823,-23.73541724190577,19.968965369565467,94.86217635328137,True
2458653.642929019,2.544584870338,300,4.903819859010811,26.747557357190107,-23.51378133271904,20.728721994744603,94.91733666578452,True
2458648.249307476,2.57463902235,301,4.904176868810473,24.16609050461588,-22.896688179538277,23.063599105544377,94.84580686930674,True
2458644.566370498,2.544584870338,302,4.903750778397919,26.48551423640418,-23.4528487377418,20.94340356696696,94.93117985135741,True
2458646.575625932,2.614711225033,302,4.9037617436604135,22.35983075255563,-22.368955973455865,25.0493681047595,94.92898245273508,True
2458653.237990593,2.634747326374,302,4.904260366261974,21.540652133037664,-22.12750656492637,26.072023916877864,94.8290803875244,True
2458651.5643103244,2.56462097168,303,4.903800386754162,25.25029744773154,-23.16171477933761,22.02007515695623,94.92123866917957,True
2458653.573566085,2.634747326374,303,4.903817079597241,21.531948289605108,-22.10800004751871,26.083356721587457,94.91789362279127,True
2458644.1614327678,2.6247292757030003,304,4.9041131811980705,21.70603551367274,-22.17498475257984,25.85861849441274,94.85856572023803,True
2458646.1706892243,2.5546029210089998,304,4.9041424868745365,25.508839546558654,-23.236301816458035,21.785407966242236,94.85269469109967,True
2458642.4877518034,2.56462097168,305,4.9037400802046855,25.021552827084474,-23.103375876791922,22.23207367604474,94.93332374861642,True
2458644.49700768,2.6447653770449997,305,4.903749187756631,21.377568367623713,-22.05518656855993,26.286085737003344,94.9314986116624,True
2458651.15937271,2.614711225033,305,4.904225491797631,22.54531936792724,-22.439767575359898,24.82925612090312,94.83606641996282,True
2458653.168628819,2.534566819668,305,4.904255589959776,26.767485007060642,-23.53474636283582,20.712580388542765,94.83003716224756,True
2458649.4856917458,2.584657073021,306,4.903782863149815,23.940152144324706,-22.823403491445077,23.29403477180076,94.92475023761389,True
2458642.082814769,2.614711225033,307,4.904079797792033,22.73056588519904,-22.49140483450581,24.613397100618783,94.8652538373782,True
2458644.0920708776,2.534566819668,307,4.904108566960755,27.046891532997886,-23.590294351897086,20.48893931333874,94.8594901378903,True
2458654.474376486,2.534566819668,307,4.9038281718813845,27.403436837437813,-23.658051297150855,20.210633608070314,94.91567088589134,True
2458640.4091332247,2.594675123692,308,4.903731589805689,23.738602259910934,-22.767237705350677,23.50364445527962,94.93502522105743,True
2458649.0807546903,2.594675123692,308,4.904190718131625,23.674026915519768,-22.763905332309058,23.571628473259953,94.84303245189973,True
2458645.397817965,2.544584870338,309,4.9037556661134545,27.126675016617863,-23.596085314332555,20.425984051419107,94.9302003686402,True
2458647.407073262,2.614711225033,309,4.90376736253563,22.78380057193021,-22.496506939409787,24.552082664227623,94.92785645797983,True
2458654.0694491495,1.652978360653,309,4.904274585227962,21.175695433144465,-22.006036380530524,26.556192088419564,94.82623210767697,True
2458640.004196749,2.584657073021,310,4.90404715041604,23.882773888963463,-22.81730049846623,23.353313679009748,94.87179466674446,True
2458652.3957577916,2.5546029210089998,310,4.9038079445322245,25.82469846225747,-23.30077399702567,21.505595699453334,94.91972417526641,True
2458654.4050134365,2.6247292757030003,310,4.903825291084008,21.91822061104531,-22.232973528004557,25.59008564135769,94.91624815507804,True
2458644.992879887,2.634747326374,311,4.904126702772194,21.329387705016618,-22.051400855171455,26.350029919292396,94.85585682355348,True
2458647.0021365755,2.56462097168,311,4.904156197654712,24.95173519386064,-23.09919203951442,22.297619004797543,94.84994795278185,True
2458643.3191992496,2.5546029210089998,312,4.9037440956045115,25.583186353650625,-23.24138686668725,21.718874860385167,94.93251906813147,True
2458645.3284550314,2.6247292757030003,312,4.9037539537391455,21.75660086796447,-22.179466082405767,25.794094263548814,94.93054352259286,True
2458651.9908199245,2.614711225033,312,4.904239437850209,22.12996451167261,-22.312850743401746,25.327827028300373,94.8332727317556,True
2458654.00007617,2.544584870338,312,4.904269552382868,26.142567161146125,-23.392593230217273,21.231352174936145,94.82724026110382,True
2458650.317139192,2.57463902235,313,4.903789632799662,24.444416966908932,-22.957324218647813,22.786112252478596,94.92339365656895,True
2458642.9142619832,2.614711225033,314,4.904093069280416,22.306843507488782,-22.363849279200643,25.112991591870223,94.86259497228735,True
2458644.923518229,2.544584870338,314,4.904122073333388,26.407067588416318,-23.447139475633403,21.008561190504167,94.85678427676713,True
2458641.240580671,2.57463902235,315,4.903734718069529,24.232348462754537,-22.900263733774842,22.996910983533322,94.93439831695446,True
2458649.9122019256,2.594675123692,315,4.904204604163611,23.206153580100874,-22.633015151101862,24.07660839726245,94.84025071071162,True
2458651.9214578024,2.5245487689969996,315,4.904234651392551,27.77322445722864,-23.749967516982874,19.930044339603683,94.83423155661923,True
2458646.2292655273,2.534566819668,316,4.903760895908509,27.806877767025526,-23.742232093775648,19.904903645908632,94.92915233844386,True
2458648.2385206134,2.604693174362,316,4.903773315919037,23.229537489900807,-22.62598711366145,24.0508392763332,94.92666343490944,True
2458640.8356439844,2.594675123692,317,4.904060110967066,23.40481974570787,-22.685620399976976,23.859478931182373,94.86919802892967,True
2458642.844899745,2.5245487689969996,317,4.904088497578272,28.076810074974677,-23.809693883241824,19.705572215281272,94.86351088293053,True
2458653.227205238,2.544584870338,317,4.903815810992565,26.430294217642835,-23.44192816514243,20.989225929343764,94.91814783446442,True
2458647.833583811,2.57463902235,318,4.904169962620357,24.421005224378884,-22.963627671347243,22.809188094902787,94.84719038917024,True
2458644.150646717,2.5546029210089998,319,4.903748463290394,26.175379017794974,-23.381524514619244,21.203451481525974,94.93164379290684,True
2458646.1599022457,2.6247292757030003,319,4.903759062448725,22.153273276768296,-22.305168276692765,25.299298316938398,94.92951975602888,True
2458652.822267044,2.6247292757030003,319,4.90425339244655,21.733420028533715,-22.19007757003392,25.823632680027025,94.83047736279985,True
2458654.8315235004,2.5546029210089998,319,4.9042834949135585,25.550627799704227,-23.252685830880566,21.747960129633682,94.8244473754736,True
2458651.1485865433,2.57463902235,320,4.903796721643241,24.975039782065426,-23.093170701617417,22.2756963154705,94.92197311952924,True
2458653.157842536,2.634747326374,320,4.903813089359945,21.34553280873574,-22.046128562118,26.328566442938115,94.91869321468455,True
2458643.7457092186,2.6247292757030003,321,4.904106455859698,21.90257131421567,-22.237848657930282,25.609692549779616,94.85991307760578,True
2458645.754965559,2.5546029210089998,321,4.904135662126459,25.801325408992692,-23.306290913081607,21.526048299166348,94.85406193268258,True
2458642.0720280223,2.57463902235,322,4.903738203222258,24.751738269612098,-23.03518939383573,22.487598362995303,94.93369989413797,True
2458644.081284131,2.6447653770449997,322,4.903746935510948,21.194255803532332,-21.993534789959824,26.53111681221972,94.93194995641073,True
2458650.743649161,2.604693174362,322,4.904218527397584,22.760500082514646,-22.50382301052116,24.578880621588386,94.83746154755156,True
2458652.7529051537,2.534566819668,322,4.904248610072737,27.09334244490096,-23.604094266643084,20.452237765680753,94.83143535905228,True
2458649.0699680597,2.584657073021,323,4.903779598832379,23.697368728076256,-22.757142680140326,23.547007722339274,94.92540438203577,True
2458641.6670911987,2.604693174362,324,4.904073207379599,22.949792273044107,-22.55569132599518,24.36291232371769,94.86657419832221,True
2458643.6763472124,2.5245487689969996,324,4.904101853182041,27.380163339254366,-23.662721379722225,20.22856381172953,94.86083518427336,True
2458654.058652705,2.544584870338,324,4.903823978873148,27.07014992976333,-23.585441505378697,20.47054567104197,94.91651110316563,True
2458648.665031141,2.584657073021,325,4.904183793249583,23.91695268539326,-22.830061054187606,23.317965277466087,94.8444197011779,True
2458644.9820943,2.534566819668,326,4.9037531784299935,26.800773399615395,-23.523970312401804,20.685673801708457,94.93069889205907,True
2458646.991349597,2.614711225033,326,4.9037645110917625,22.56870485803029,-22.43235049796209,24.801789867710074,94.92842787257841,True
2458653.653714163,2.634747326374,326,4.904267339351671,21.354387426411378,-22.066011482769188,26.316810485644087,94.82768356530987,True
2458651.9800339895,2.56462097168,327,4.90380412678134,25.53221973570547,-23.230622011247636,21.76443989528286,94.92048920857026,True
2458653.9892897713,2.634747326374,327,4.9038211485186,21.721894978923736,-22.169987960279865,25.838344802451783,94.91707826621635,True
2458644.577156317,2.634747326374,328,4.904119930231039,21.515864495288948,-22.113110015667058,26.104325582045803,94.85721362308921,True
2458646.5864129104,2.56462097168,328,4.904149336752228,25.227139990988015,-23.167612465851263,22.041348003065796,94.8513224225478,True
2458642.9034754685,2.56462097168,329,4.90374204395735,25.297024616453193,-23.17171396625792,21.97727901607533,94.93293021501998,True
2458644.912731366,2.634747326374,329,4.903751526867598,21.5638907481119,-22.116806117739518,26.041816348215587,94.93102986016369,True
2458651.5750963753,2.614711225033,329,4.904232466067718,22.3364920060488,-22.37651080858941,25.07735041680153,94.83466932285539,True
2458653.584352484,2.544584870338,329,4.904262574516096,26.452618350264952,-23.46380819212499,20.970676315437064,94.82863803780418,True
2458649.901415411,2.584657073021,330,4.903786207843229,24.189471949908928,-22.890226638660778,23.04002037724204,94.92407998820428,True
2458642.498538434,2.614711225033,331,4.904086422021102,22.517512959821705,-22.42782637777784,24.86199694716242,94.8639267083396,True
2458644.5077945427,2.544584870338,331,4.904115310665411,26.724471364172782,-23.518850374039406,20.74745414743708,94.85813910328288,True
2458654.8901002673,2.534566819668,331,4.903832441340195,27.744621629083593,-23.730940971038983,19.951463174772275,94.91481535189884,True
2458640.82485689,2.584657073021,332,4.903733109218327,23.982496900187687,-22.83355042247002,23.250486088850344,94.93472073055665,True
2458649.4964783764,2.584657073021,332,4.904197659871289,23.43720779891093,-22.698239870651182,23.82446400874288,94.84164183318411,True
2458651.5057340213,2.5245487689969996,332,4.904227670448454,28.127744890929634,-23.8238137581504,19.668416037457714,94.83562998826017,True
2458645.813541746,2.534566819668,333,4.903758237384108,27.459631772092976,-23.668342445013373,20.167474063207624,94.92968509565839,True
2458647.8227969483,2.604693174362,333,4.903770297930341,23.00241826633661,-22.560584086565427,24.303566205560905,94.92726822142237,True
2458640.419920319,2.594675123692,334,4.904053611561822,23.640786262252284,-22.75122331451883,23.606782358715574,94.87050017714523,True
2458652.8114814567,2.5546029210089998,334,4.903811838243412,26.12346690593612,-23.371085379822784,21.247628282875446,94.9189439227529,True
2458654.8207371016,2.614711225033,334,4.903829503758115,22.11805822371437,-22.295993687107043,25.34242550441315,94.91540399793752,True
2458647.4178602407,2.56462097168,335,4.904163074847721,24.684951996909934,-23.031675503430403,22.551783833755064,94.8485702269541,True
2458645.2241971493,2.584657073021,336,4.9047522926545835,22.6933611876993,-22.502885394797758,24.6564373022006,94.7305584492045,True
2458647.2334380895,2.5245487689969996,336,4.904742030835014,27.343642654555055,-23.676597371251145,20.256765530002784,94.73261327356607,True
2458650.917278536,2.5245487689969996,336,4.904258864690901,27.390719414951157,-23.671689775168765,20.220427242603773,94.82938117741027,True
2458652.9265188016,2.594675123692,336,4.904229486572064,22.727548024241297,-22.494339815159705,24.61688250572632,94.8352661793246,True
2458654.2314347425,2.5546029210089998,337,4.904686799416023,24.344275330137716,-22.9621229569832,22.88515584234627,94.74367308565091,True
2458640.1662439015,2.56462097168,338,4.904773055540737,24.113213949313796,-22.903212121575635,23.117105774972693,94.72640094457164,True
2458645.8593250564,2.544584870338,338,4.904342457469705,25.461879417855336,-23.232700541027246,21.827648911775608,94.81263668312054,True
2458647.868564742,2.6247292757030003,338,4.904313415668699,21.501919664889314,-22.1161232440496,26.122534259364517,94.81845392971674,True
2458647.1642410182,2.604693174362,339,4.904740821271102,21.879964719880874,-22.252195430376783,25.638071432467072,94.73285547745637,True
2458649.1734816316,2.534566819668,339,4.904728897570906,26.05647691908224,-23.386972094548142,21.304916103730378,94.7352430995743,True
2458654.8665630184,2.57463902235,339,4.9041969824091085,23.62979744470944,-22.751858157711567,23.61842748948756,94.84177754689588,True
2458640.801371366,2.57463902235,340,4.90442375181158,23.83853880735124,-22.817588595712476,23.39922703699492,94.7963536483892,True
2458642.1062876754,2.57463902235,341,4.904766543838539,23.163985056833454,-22.64066287457549,24.12322286963484,94.72770482302624,True
2458644.1155288476,2.5145307183270003,341,4.904758995939073,28.10058194859082,-23.837167109658512,19.688213157398717,94.72921619405537,True
2458647.7993689463,2.5245487689969996,341,4.904310225467594,26.6764395595466,-23.51572517861243,20.786538896816957,94.81909295422336,True
2458649.808609075,2.594675123692,341,4.904280959099709,22.277890188272803,-22.36241053613842,25.147898701937017,94.82495533248056,True
2458651.1135252686,2.5546029210089998,342,4.904713956004269,24.91352935225007,-23.10919804086277,22.333655554192262,94.73823505611591,True
2458642.7414154666,2.544584870338,343,4.904392650593461,24.858724733059624,-23.08445624870066,22.38555819475581,94.80258301415111,True
2458644.0463315444,2.594675123692,344,4.904758082513642,22.309692070933135,-22.387058790638598,25.10956270003057,94.72939909650991,True
2458646.0555723896,2.5245487689969996,344,4.90474880998122,26.73344300701263,-23.5424478281083,20.740170368331718,94.73125581704153,True
2458649.7394128153,2.504512667656,344,4.904277768785385,28.036868120213764,-23.80892562195671,19.73480977577022,94.82559439603304,True
2458651.7486531967,2.584657073021,344,4.904248386012906,23.129373954903848,-22.612141302334244,24.161622881346503,94.83148024238673,True
2458653.0535690216,2.56462097168,345,4.904697263320407,23.8850397406614,-22.839892675653125,23.350966866773,94.74157770477608,True
2458644.6814593566,2.534566819668,346,4.904361022609171,26.001113122378342,-23.36190394888881,21.35250132854483,94.80891804437441,True
2458646.690699253,2.604693174362,346,4.904332142358753,21.848013091534497,-22.22888879998162,25.678293195588324,94.81470284632955,True
2458645.9863754134,2.6247292757030003,347,4.904747703305401,21.531547395914608,-22.139634123239485,26.08387895078858,94.73147741735883,True
2458647.9956159107,2.544584870338,347,4.904736745314832,25.513334833320084,-23.257957096950186,21.78137323285023,94.73367165138026,True
2458653.6886974135,2.56462097168,347,4.904215821280443,24.074880076681197,-22.87336983759417,23.156056834583012,94.83800364638698,True
2458654.9936129116,2.584657073021,348,4.904678881051509,22.958952275020604,-22.579185575248477,24.35256106868155,94.74525873754587,True
2458640.9284220706,2.584657073021,349,4.904770560777591,22.759892360405466,-22.523095168026238,24.579580375443985,94.72690048565758,True
2458642.9376631267,2.5145307183270003,349,4.904764032591956,27.450068626178375,-23.700099525648607,20.174805551600112,94.72820766726082,True
2458646.6215032255,2.5145307183270003,349,4.904328978482202,27.281513126238355,-23.64987169266351,20.304928043360654,94.81533658843759,True
2458648.630743491,2.594675123692,349,4.904299807948541,22.65852681315135,-22.47826387268354,24.69687704056891,94.82117968337577,True
2458649.9356596638,2.5546029210089998,350,4.904722844632085,24.423825579968668,-22.9838573356353,22.80640565355842,94.7364551589776,True
2458641.563549746,2.544584870338,351,4.904410773624122,25.3692745134955,-23.211886284580395,21.911442819260664,94.7989530738637,True
2458643.5727894315,2.614711225033,351,4.904382560935545,21.44180403703037,-22.09802992795108,26.201335031898324,94.80460393789848,True
2458642.8684659395,2.604693174362,352,4.904763225857988,21.94108646559394,-22.272192252985178,25.56149320052457,94.72836920539339,True
2458644.877706669,2.5245487689969996,352,4.904754955830296,26.152489845505386,-23.410019467137335,21.222906741691396,94.73002517822847,True
2458650.570787592,2.584657073021,352,4.904267287926782,23.552464596303565,-22.734876433302205,23.700715925546092,94.8276938665037,True
2458651.8757034377,2.57463902235,353,4.904707158947716,23.44556163855565,-22.71895366004467,23.815449845724203,94.73959613642165,True
2458643.5035936357,2.534566819668,354,4.9043794426259,26.571244849609222,-23.49376288126006,20.87266798144506,94.80522852785003,True
2458645.5128336484,2.604693174362,354,4.904350765185135,22.21079058517177,-22.343475302502604,25.229184834431937,94.81097262249521,True
2458644.8085099244,2.6247292757030003,355,4.904753953818257,21.19695704412872,-22.02815588762022,26.52747152160959,94.73022581974206,True
2458646.817750306,2.544584870338,355,4.904743975097379,24.996188378366423,-23.13074641206619,22.25584011980975,94.73222395363827,True
2458652.5108316927,2.56462097168,355,4.904234709539676,24.543410483786197,-22.997084042073244,22.689068364412027,94.83421990854238,True
2458653.8157473067,2.584657073021,356,4.904689747541818,22.56240572887267,-22.462111121703536,24.809181992144193,94.7430827262072,True
2458641.759797311,2.5245487689969996,357,4.904768415985649,26.83274069870774,-23.56514488361671,20.659902350188663,94.7273299507246,True
2458645.4436375047,2.504512667656,357,4.904347626046497,27.92292461992336,-23.786968189891997,19.818705958326763,94.81160140021893,True
2458647.452877886,2.584657073021,357,4.904318594995885,23.05822030302917,-22.59609718227565,24.240964476057496,94.81741646970956,True
2458648.757793943,2.56462097168,358,4.904731132972229,23.95975325882911,-22.86097142610476,23.273855461971475,94.73479547726994,True
2458654.4508756776,2.544584870338,358,4.9042021956176285,25.647386194283992,-23.271235903611306,21.66175721199828,94.84073320427983,True
2458640.385684046,2.544584870338,359,4.904428691863984,25.904891326233358,-23.340997479682848,21.435725133100092,94.79536420302568,True
2458642.3949239426,2.604693174362,359,4.904400776000533,21.78608598251218,-22.210803762265165,25.75662397754714,94.80095553475816,True
2458641.6906004506,2.614711225033,360,4.904767717954585,21.58923150579603,-22.15905276783102,26.00895918964596,94.72746972200308,True
2458643.699840948,2.534566819668,360,4.904760460185011,25.602940201539667,-23.280198179651105,21.70126722985474,94.72892299668962,True
2458649.392921987,2.57463902235,360,4.904286173886972,23.99517763413381,-22.856451390963635,23.237477488172004,94.82391074280973,True
2458650.697837833,2.57463902235,361,4.904716474773118,23.027061251744374,-22.599930963158382,24.275879164437747,94.73773068571514,True
2458652.707078889,2.5145307183270003,361,4.904701741937676,27.879079572635895,-23.789546194496083,19.851183493274842,94.74068087379153,True
2458642.325727915,2.5245487689969996,362,4.904397698616372,27.17242526448908,-23.62789213132877,20.390061942520866,94.80157191856436,True
2458644.3349681804,2.594675123692,362,4.90436925951801,22.589736757851,-22.459458658198518,24.77714165714576,94.80726819063867,True
2458645.639884585,2.5546029210089998,363,4.9047505795821795,24.503963466322993,-23.00541375814829,22.727636273986068,94.73090147325975,True
2458651.332966088,2.544584870338,363,4.904253617645121,25.036150123248547,-23.125512294616833,22.2184196899033,94.83043225153116,True
2458653.3422056576,2.6247292757030003,363,4.904224272207922,21.22690514362882,-22.019432965574936,26.48712682368538,94.83631073094874,True
2458652.637881702,2.594675123692,364,4.904700055822403,22.18343536206792,-22.34658991776792,25.262480408079668,94.74101851342893,True
2458654.647122431,2.534566819668,364,4.904683798698291,26.533472736327848,-23.49567554755653,20.903772984587516,94.74427397798166,True
2458640.58193159,2.534566819668,365,4.9047721410107465,26.248111916634034,-23.43261385073933,21.141872320855153,94.7265840661656,True
2458646.2750122813,2.57463902235,365,4.904337300887177,23.47701565737853,-22.715627485253332,23.78157271063994,94.81366956774025,True
2458647.579928338,2.57463902235,366,4.904738810487554,23.51750807004389,-22.739881793524663,23.738107241129363,94.73325811861216,True
2458653.273009978,2.534566819668,366,4.904221059161036,26.197864812406316,-23.40152321987717,21.184374674519024,94.83695437691495,True
2458641.2170583378,2.604693174362,367,4.90441880544726,22.145831668820648,-22.325043343953432,25.30839920088642,94.7973443618239,True
2458654.5779256867,2.614711225033,367,4.904681936804106,21.41792037320322,-22.1004211798828,26.232779875835924,94.74464682213477,True
2458640.5127348457,2.6247292757030003,368,4.904771553094985,21.252319819583235,-22.047314970416316,26.452989593472886,94.72670178798819,True
2458642.521975227,2.544584870338,368,4.904765314705503,25.081440486068463,-23.15260163153312,22.17616566233237,94.72795094069332,True
2458648.215056382,2.5546029210089998,368,4.904305014322294,24.459740613904323,-22.979841497469423,22.771034489812298,94.82013679454694,True
2458649.519972112,2.594675123692,369,4.904725198410308,22.627512242749876,-22.48254659963925,24.732998188040167,94.73598383036988,True
2458651.529213168,2.5145307183270003,369,4.90471138386292,27.238380225811767,-23.652983424162862,20.338502533960995,94.73875011511338,True
2458641.147862194,2.5145307183270003,370,4.904415772684363,27.807912173060316,-23.76458895967118,19.904131920383676,94.7979517995664,True
