POI,lat[deg],lon[deg]
18075,-33.3708,98.8475
18076,-33.3708,100.068
18077,-33.3708,101.288
18078,-33.3708,102.508
18079,-33.3708,103.729
18080,-33.3708,104.949
18081,-33.3708,106.169
18082,-33.3708,107.39
18083,-33.3708,108.61
18084,-33.3708,109.831
18085,-33.3708,111.051
18086,-33.3708,112.271
18087,-33.3708,113.492
18088,-33.3708,114.712
18089,-33.3708,115.932
18090,-33.3708,117.153
18091,-33.3708,118.373
18092,-33.3708,119.593
18093,-33.3708,120.814
18094,-33.3708,122.034
18095,-33.3708,123.254
18096,-33.3708,124.475
18097,-33.3708,125.695
18098,-33.3708,126.915
18099,-33.3708,128.136
18100,-33.3708,129.356
18101,-33.3708,130.576
18102,-33.3708,131.797
18103,-33.3708,133.017
18104,-33.3708,134.237
18105,-33.3708,135.458
18106,-33.3708,136.678
18107,-33.3708,137.898
18108,-33.3708,139.119
18109,-33.3708,140.339
18110,-33.3708,141.559
18111,-33.3708,142.78
18112,-33.3708,144
18113,-33.3708,145.22
18114,-33.3708,146.441
18115,-33.3708,147.661
18116,-33.3708,148.881
18117,-33.3708,150.102
18118,-33.3708,151.322
18119,-33.3708,152.542
18120,-33.3708,153.763
18121,-33.3708,154.983
18122,-33.3708,156.203
18123,-33.3708,157.424
18124,-33.3708,158.644
18125,-33.3708,159.864
18126,-33.3708,161.085
18127,-33.3708,162.305
18128,-33.3708,163.525
18129,-33.3708,164.746
18130,-33.3708,165.966
18131,-33.3708,167.186
18132,-33.3708,168.407
18133,-33.3708,169.627
18134,-33.3708,170.847
18135,-33.3708,172.068
18136,-33.3708,173.288
18137,-33.3708,174.508
18138,-33.3708,175.729
18139,-33.3708,176.949
18140,-33.3708,178.169
18141,-33.3708,179.39
18142,-33.3708,180.61
18143,-33.3708,181.831
18144,-33.3708,183.051
18145,-33.3708,184.271
18146,-33.3708,185.492
18147,-33.3708,186.712
18148,-33.3708,187.932
18149,-33.3708,189.153
18150,-33.3708,190.373
18151,-33.3708,191.593
18152,-33.3708,192.814
18153,-33.3708,194.034
18154,-33.3708,195.254
18155,-33.3708,196.475
18156,-33.3708,197.695
18157,-33.3708,198.915
18158,-33.3708,200.136
18159,-33.3708,201.356
18160,-33.3708,202.576
18161,-33.3708,203.797
18162,-33.3708,205.017
18163,-33.3708,206.237
18164,-33.3708,207.458
18165,-33.3708,208.678
18166,-33.3708,209.898
18167,-33.3708,211.119
18168,-33.3708,212.339
18169,-33.3708,213.559
18170,-33.3708,214.78
18171,-33.3708,216
18172,-33.3708,217.22
18173,-33.3708,218.441
18174,-33.3708,219.661
18175,-33.3708,220.881
18176,-33.3708,222.102
18177,-33.3708,223.322
18178,-33.3708,224.542
18179,-33.3708,225.763
18180,-33.3708,226.983
18181,-33.3708,228.203
18182,-33.3708,229.424
18183,-33.3708,230.644
18184,-33.3708,231.864
18185,-33.3708,233.085
18186,-33.3708,234.305
18187,-33.3708,235.525
18188,-33.3708,236.746
18189,-33.3708,237.966
18190,-33.3708,239.186
18191,-33.3708,240.407
18192,-33.3708,241.627
18193,-33.3708,242.847
18194,-33.3708,244.068
18195,-33.3708,245.288
18196,-33.3708,246.508
18197,-33.3708,247.729
18198,-33.3708,248.949
18199,-33.3708,250.169
18200,-33.3708,251.39
18201,-33.3708,252.61
18202,-33.3708,253.831
18203,-33.3708,255.051
18204,-33.3708,256.271
18205,-33.3708,257.492
18206,-33.3708,258.712
18207,-33.3708,259.932
18208,-33.3708,261.153
18209,-33.3708,262.373
18210,-33.3708,263.593
18211,-33.3708,264.814
18212,-33.3708,266.034
18213,-33.3708,267.254
18214,-33.3708,268.475
18215,-33.3708,269.695
18216,-33.3708,270.915
18217,-33.3708,272.136
18218,-33.3708,273.356
18219,-33.3708,274.576
18220,-33.3708,275.797
18221,-33.3708,277.017
18222,-33.3708,278.237
18223,-33.3708,279.458
18224,-33.3708,280.678
18225,-33.3708,281.898
18226,-33.3708,283.119
18227,-33.3708,284.339
18228,-33.3708,285.559
18229,-33.3708,286.78
18230,-33.3708,288
18231,-33.3708,289.22
18232,-33.3708,290.441
18233,-33.3708,291.661
18234,-33.3708,292.881
18235,-33.3708,294.102
18236,-33.3708,295.322
18237,-33.3708,296.542
18238,-33.3708,297.763
18239,-33.3708,298.983
18240,-33.3708,300.203
18241,-33.3708,301.424
18242,-33.3708,302.644
18243,-33.3708,303.864
18244,-33.3708,305.085
18245,-33.3708,306.305
18246,-33.3708,307.525
18247,-33.3708,308.746
18248,-33.3708,309.966
18249,-33.3708,311.186
18250,-33.3708,312.407
18251,-33.3708,313.627
18252,-33.3708,314.847
18253,-33.3708,316.068
18254,-33.3708,317.288
18255,-33.3708,318.508
18256,-33.3708,319.729
18257,-33.3708,320.949
18258,-33.3708,322.169
18259,-33.3708,323.39
18260,-33.3708,324.61
18261,-33.3708,325.831
18262,-33.3708,327.051
18263,-33.3708,328.271
18264,-33.3708,329.492
18265,-33.3708,330.712
18266,-33.3708,331.932
18267,-33.3708,333.153
18268,-33.3708,334.373
18269,-33.3708,335.593
18270,-33.3708,336.814
18271,-33.3708,338.034
18272,-33.3708,339.254
18273,-33.3708,340.475
18274,-33.3708,341.695
18275,-33.3708,342.915
18276,-33.3708,344.136
18277,-33.3708,345.356
18278,-33.3708,346.576
18279,-33.3708,347.797
18280,-33.3708,349.017
18281,-33.3708,350.237
18282,-33.3708,351.458
18283,-33.3708,352.678
18284,-33.3708,353.898
18285,-33.3708,355.119
18286,-33.3708,356.339
18287,-33.3708,357.559
18288,-33.3708,358.78
18289,32.3596,0
18290,32.3596,1.20805
18291,32.3596,2.41611
18292,32.3596,3.62416
18293,32.3596,4.83221
18294,32.3596,6.04027
18295,32.3596,7.24832
18296,32.3596,8.45638
18297,32.3596,9.66443
18298,32.3596,10.8725
18299,32.3596,12.0805
18300,32.3596,13.2886
18301,32.3596,14.4966
18302,32.3596,15.7047
18303,32.3596,16.9128
18304,32.3596,18.1208
18305,32.3596,19.3289
18306,32.3596,20.5369
18307,32.3596,21.745
18308,32.3596,22.953
18309,32.3596,24.1611
18310,32.3596,25.3691
18311,32.3596,26.5772
18312,32.3596,27.7852
18313,32.3596,28.9933
18314,32.3596,30.2013
18315,32.3596,31.4094
18316,32.3596,32.6174
18317,32.3596,33.8255
18318,32.3596,35.0336
18319,32.3596,36.2416
18320,32.3596,37.4497
18321,32.3596,38.6577
18322,32.3596,39.8658
18323,32.3596,41.0738
18324,32.3596,42.2819
18325,32.3596,43.4899
18326,32.3596,44.698
18327,32.3596,45.906
18328,32.3596,47.1141
18329,32.3596,48.3221
18330,32.3596,49.5302
18331,32.3596,50.7383
18332,32.3596,51.9463
18333,32.3596,53.1544
18334,32.3596,54.3624
18335,32.3596,55.5705
18336,32.3596,56.7785
18337,32.3596,57.9866
18338,32.3596,59.1946
18339,32.3596,60.4027
18340,32.3596,61.6107
18341,32.3596,62.8188
18342,32.3596,64.0268
18343,32.3596,65.2349
18344,32.3596,66.443
18345,32.3596,67.651
18346,32.3596,68.8591
18347,32.3596,70.0671
18348,32.3596,71.2752
18349,32.3596,72.4832
18350,32.3596,73.6913
18351,32.3596,74.8993
18352,32.3596,76.1074
18353,32.3596,77.3154
18354,32.3596,78.5235
18355,32.3596,79.7315
18356,32.3596,80.9396
18357,32.3596,82.1477
18358,32.3596,83.3557
18359,32.3596,84.5638
18360,32.3596,85.7718
18361,32.3596,86.9799
18362,32.3596,88.1879
18363,32.3596,89.396
18364,32.3596,90.604
18365,32.3596,91.8121
18366,32.3596,93.0201
18367,32.3596,94.2282
18368,32.3596,95.4362
18369,32.3596,96.6443
18370,32.3596,97.8523
18371,32.3596,99.0604
18372,32.3596,100.268
18373,32.3596,101.477
18374,32.3596,102.685
18375,32.3596,103.893
18376,32.3596,105.101
18377,32.3596,106.309
18378,32.3596,107.517
18379,32.3596,108.725
18380,32.3596,109.933
18381,32.3596,111.141
18382,32.3596,112.349
18383,32.3596,113.557
18384,32.3596,114.765
18385,32.3596,115.973
18386,32.3596,117.181
18387,32.3596,118.389
18388,32.3596,119.597
18389,32.3596,120.805
18390,32.3596,122.013
18391,32.3596,123.221
18392,32.3596,124.43
18393,32.3596,125.638
18394,32.3596,126.846
18395,32.3596,128.054
18396,32.3596,129.262
18397,32.3596,130.47
18398,32.3596,131.678
18399,32.3596,132.886
18400,32.3596,134.094
18401,32.3596,135.302
18402,32.3596,136.51
18403,32.3596,137.718
18404,32.3596,138.926
18405,32.3596,140.134
18406,32.3596,141.342
18407,32.3596,142.55
18408,32.3596,143.758
18409,32.3596,144.966
18410,32.3596,146.174
18411,32.3596,147.383
18412,32.3596,148.591
18413,32.3596,149.799
18414,32.3596,151.007
18415,32.3596,152.215
18416,32.3596,153.423
18417,32.3596,154.631
18418,32.3596,155.839
18419,32.3596,157.047
18420,32.3596,158.255
18421,32.3596,159.463
18422,32.3596,160.671
18423,32.3596,161.879
18424,32.3596,163.087
18425,32.3596,164.295
18426,32.3596,165.503
18427,32.3596,166.711
18428,32.3596,167.919
18429,32.3596,169.128
18430,32.3596,170.336
18431,32.3596,171.544
18432,32.3596,172.752
18433,32.3596,173.96
18434,32.3596,175.168
18435,32.3596,176.376
18436,32.3596,177.584
18437,32.3596,178.792
18438,32.3596,180
18439,32.3596,181.208
18440,32.3596,182.416
18441,32.3596,183.624
18442,32.3596,184.832
18443,32.3596,186.04
18444,32.3596,187.248
18445,32.3596,188.456
18446,32.3596,189.664
18447,32.3596,190.872
18448,32.3596,192.081
18449,32.3596,193.289
18450,32.3596,194.497
18451,32.3596,195.705
18452,32.3596,196.913
18453,32.3596,198.121
18454,32.3596,199.329
18455,32.3596,200.537
18456,32.3596,201.745
18457,32.3596,202.953
18458,32.3596,204.161
18459,32.3596,205.369
18460,32.3596,206.577
18461,32.3596,207.785
18462,32.3596,208.993
18463,32.3596,210.201
18464,32.3596,211.409
18465,32.3596,212.617
18466,32.3596,213.826
18467,32.3596,215.034
18468,32.3596,216.242
18469,32.3596,217.45
18470,32.3596,218.658
18471,32.3596,219.866
18472,32.3596,221.074
18473,32.3596,222.282
18474,32.3596,223.49
18475,32.3596,224.698
18476,32.3596,225.906
18477,32.3596,227.114
18478,32.3596,228.322
18479,32.3596,229.53
18480,32.3596,230.738
18481,32.3596,231.946
18482,32.3596,233.154
18483,32.3596,234.362
18484,32.3596,235.57
18485,32.3596,236.779
18486,32.3596,237.987
18487,32.3596,239.195
18488,32.3596,240.403
18489,32.3596,241.611
18490,32.3596,242.819
18491,32.3596,244.027
18492,32.3596,245.235
18493,32.3596,246.443
18494,32.3596,247.651
18495,32.3596,248.859
18496,32.3596,250.067
18497,32.3596,251.275
18498,32.3596,252.483
18499,32.3596,253.691
18500,32.3596,254.899
18501,32.3596,256.107
18502,32.3596,257.315
18503,32.3596,258.523
18504,32.3596,259.732
18505,32.3596,260.94
18506,32.3596,262.148
18507,32.3596,263.356
18508,32.3596,264.564
18509,32.3596,265.772
18510,32.3596,266.98
18511,32.3596,268.188
18512,32.3596,269.396
18513,32.3596,270.604
18514,32.3596,271.812
18515,32.3596,273.02
18516,32.3596,274.228
18517,32.3596,275.436
18518,32.3596,276.644
18519,32.3596,277.852
18520,32.3596,279.06
18521,32.3596,280.268
18522,32.3596,281.477
18523,32.3596,282.685
18524,32.3596,283.893
18525,32.3596,285.101
18526,32.3596,286.309
18527,32.3596,287.517
18528,32.3596,288.725
18529,32.3596,289.933
18530,32.3596,291.141
18531,32.3596,292.349
18532,32.3596,293.557
18533,32.3596,294.765
18534,32.3596,295.973
18535,32.3596,297.181
18536,32.3596,298.389
18537,32.3596,299.597
18538,32.3596,300.805
18539,32.3596,302.013
18540,32.3596,303.221
18541,32.3596,304.43
18542,32.3596,305.638
18543,32.3596,306.846
18544,32.3596,308.054
18545,32.3596,309.262
18546,32.3596,310.47
18547,32.3596,311.678
18548,32.3596,312.886
18549,32.3596,314.094
18550,32.3596,315.302
18551,32.3596,316.51
18552,32.3596,317.718
18553,32.3596,318.926
18554,32.3596,320.134
18555,32.3596,321.342
18556,32.3596,322.55
18557,32.3596,323.758
18558,32.3596,324.966
18559,32.3596,326.174
18560,32.3596,327.383
18561,32.3596,328.591
18562,32.3596,329.799
18563,32.3596,331.007
18564,32.3596,332.215
18565,32.3596,333.423
18566,32.3596,334.631
18567,32.3596,335.839
18568,32.3596,337.047
18569,32.3596,338.255
18570,32.3596,339.463
18571,32.3596,340.671
18572,32.3596,341.879
18573,32.3596,343.087
18574,32.3596,344.295
18575,32.3596,345.503
18576,32.3596,346.711
18577,32.3596,347.919
18578,32.3596,349.128
18579,32.3596,350.336
18580,32.3596,351.544
18581,32.3596,352.752
18582,32.3596,353.96
18583,32.3596,355.168
18584,32.3596,356.376
18585,32.3596,357.584
18586,32.3596,358.792
18587,-32.3596,0
18588,-32.3596,1.20805
18589,-32.3596,2.41611
18590,-32.3596,3.62416
18591,-32.3596,4.83221
18592,-32.3596,6.04027
18593,-32.3596,7.24832
18594,-32.3596,8.45638
18595,-32.3596,9.66443
18596,-32.3596,10.8725
18597,-32.3596,12.0805
18598,-32.3596,13.2886
18599,-32.3596,14.4966
18600,-32.3596,15.7047
18601,-32.3596,16.9128
18602,-32.3596,18.1208
18603,-32.3596,19.3289
18604,-32.3596,20.5369
18605,-32.3596,21.745
18606,-32.3596,22.953
18607,-32.3596,24.1611
18608,-32.3596,25.3691
18609,-32.3596,26.5772
18610,-32.3596,27.7852
18611,-32.3596,28.9933
18612,-32.3596,30.2013
18613,-32.3596,31.4094
18614,-32.3596,32.6174
18615,-32.3596,33.8255
18616,-32.3596,35.0336
18617,-32.3596,36.2416
18618,-32.3596,37.4497
18619,-32.3596,38.6577
18620,-32.3596,39.8658
18621,-32.3596,41.0738
18622,-32.3596,42.2819
18623,-32.3596,43.4899
18624,-32.3596,44.698
18625,-32.3596,45.906
18626,-32.3596,47.1141
18627,-32.3596,48.3221
18628,-32.3596,49.5302
18629,-32.3596,50.7383
18630,-32.3596,51.9463
18631,-32.3596,53.1544
18632,-32.3596,54.3624
18633,-32.3596,55.5705
18634,-32.3596,56.7785
18635,-32.3596,57.9866
18636,-32.3596,59.1946
18637,-32.3596,60.4027
18638,-32.3596,61.6107
18639,-32.3596,62.8188
18640,-32.3596,64.0268
18641,-32.3596,65.2349
18642,-32.3596,66.443
18643,-32.3596,67.651
18644,-32.3596,68.8591
18645,-32.3596,70.0671
18646,-32.3596,71.2752
18647,-32.3596,72.4832
18648,-32.3596,73.6913
18649,-32.3596,74.8993
18650,-32.3596,76.1074
18651,-32.3596,77.3154
18652,-32.3596,78.5235
18653,-32.3596,79.7315
18654,-32.3596,80.9396
18655,-32.3596,82.1477
18656,-32.3596,83.3557
18657,-32.3596,84.5638
18658,-32.3596,85.7718
18659,-32.3596,86.9799
18660,-32.3596,88.1879
18661,-32.3596,89.396
18662,-32.3596,90.604
18663,-32.3596,91.8121
18664,-32.3596,93.0201
18665,-32.3596,94.2282
18666,-32.3596,95.4362
18667,-32.3596,96.6443
18668,-32.3596,97.8523
18669,-32.3596,99.0604
18670,-32.3596,100.268
18671,-32.3596,101.477
18672,-32.3596,102.685
18673,-32.3596,103.893
18674,-32.3596,105.101
18675,-32.3596,106.309
18676,-32.3596,107.517
18677,-32.3596,108.725
18678,-32.3596,109.933
18679,-32.3596,111.141
18680,-32.3596,112.349
18681,-32.3596,113.557
18682,-32.3596,114.765
18683,-32.3596,115.973
18684,-32.3596,117.181
18685,-32.3596,118.389
18686,-32.3596,119.597
18687,-32.3596,120.805
18688,-32.3596,122.013
18689,-32.3596,123.221
18690,-32.3596,124.43
18691,-32.3596,125.638
18692,-32.3596,126.846
18693,-32.3596,128.054
18694,-32.3596,129.262
18695,-32.3596,130.47
18696,-32.3596,131.678
18697,-32.3596,132.886
18698,-32.3596,134.094
18699,-32.3596,135.302
18700,-32.3596,136.51
18701,-32.3596,137.718
18702,-32.3596,138.926
18703,-32.3596,140.134
18704,-32.3596,141.342
18705,-32.3596,142.55
18706,-32.3596,143.758
18707,-32.3596,144.966
18708,-32.3596,146.174
18709,-32.3596,147.383
18710,-32.3596,148.591
18711,-32.3596,149.799
18712,-32.3596,151.007
18713,-32.3596,152.215
18714,-32.3596,153.423
18715,-32.3596,154.631
18716,-32.3596,155.839
18717,-32.3596,157.047
18718,-32.3596,158.255
18719,-32.3596,159.463
18720,-32.3596,160.671
18721,-32.3596,161.879
18722,-32.3596,163.087
18723,-32.3596,164.295
18724,-32.3596,165.503
18725,-32.3596,166.711
18726,-32.3596,167.919
18727,-32.3596,169.128
18728,-32.3596,170.336
18729,-32.3596,171.544
18730,-32.3596,172.752
18731,-32.3596,173.96
18732,-32.3596,175.168
18733,-32.3596,176.376
18734,-32.3596,177.584
18735,-32.3596,178.792
18736,-32.3596,180
18737,-32.3596,181.208
18738,-32.3596,182.416
18739,-32.3596,183.624
18740,-32.3596,184.832
18741,-32.3596,186.04
18742,-32.3596,187.248
18743,-32.3596,188.456
18744,-32.3596,189.664
18745,-32.3596,190.872
18746,-32.3596,192.081
18747,-32.3596,193.289
18748,-32.3596,194.497
18749,-32.3596,195.705
18750,-32.3596,196.913
18751,-32.3596,198.121
18752,-32.3596,199.329
18753,-32.3596,200.537
18754,-32.3596,201.745
18755,-32.3596,202.953
18756,-32.3596,204.161
18757,-32.3596,205.369
18758,-32.3596,206.577
18759,-32.3596,207.785
18760,-32.3596,208.993
18761,-32.3596,210.201
18762,-32.3596,211.409
18763,-32.3596,212.617
18764,-32.3596,213.826
18765,-32.3596,215.034
18766,-32.3596,216.242
18767,-32.3596,217.45
18768,-32.3596,218.658
18769,-32.3596,219.866
18770,-32.3596,221.074
18771,-32.3596,222.282
18772,-32.3596,223.49
18773,-32.3596,224.698
18774,-32.3596,225.906
18775,-32.3596,227.114
18776,-32.3596,228.322
18777,-32.3596,229.53
18778,-32.3596,230.738
18779,-32.3596,231.946
18780,-32.3596,233.154
18781,-32.3596,234.362
18782,-32.3596,235.57
18783,-32.3596,236.779
18784,-32.3596,237.987
18785,-32.3596,239.195
18786,-32.3596,240.403
18787,-32.3596,241.611
18788,-32.3596,242.819
18789,-32.3596,244.027
18790,-32.3596,245.235
18791,-32.3596,246.443
18792,-32.3596,247.651
18793,-32.3596,248.859
18794,-32.3596,250.067
18795,-32.3596,251.275
18796,-32.3596,252.483
18797,-32.3596,253.691
18798,-32.3596,254.899
18799,-32.3596,256.107
18800,-32.3596,257.315
18801,-32.3596,258.523
18802,-32.3596,259.732
18803,-32.3596,260.94
18804,-32.3596,262.148
18805,-32.3596,263.356
18806,-32.3596,264.564
18807,-32.3596,265.772
18808,-32.3596,266.98
18809,-32.3596,268.188
18810,-32.3596,269.396
18811,-32.3596,270.604
18812,-32.3596,271.812
18813,-32.3596,273.02
18814,-32.3596,274.228
18815,-32.3596,275.436
18816,-32.3596,276.644
18817,-32.3596,277.852
18818,-32.3596,279.06
18819,-32.3596,280.268
18820,-32.3596,281.477
18821,-32.3596,282.685
18822,-32.3596,283.893
18823,-32.3596,285.101
18824,-32.3596,286.309
18825,-32.3596,287.517
18826,-32.3596,288.725
18827,-32.3596,289.933
18828,-32.3596,291.141
18829,-32.3596,292.349
18830,-32.3596,293.557
18831,-32.3596,294.765
18832,-32.3596,295.973
18833,-32.3596,297.181
18834,-32.3596,298.389
18835,-32.3596,299.597
18836,-32.3596,300.805
18837,-32.3596,302.013
18838,-32.3596,303.221
18839,-32.3596,304.43
18840,-32.3596,305.638
18841,-32.3596,306.846
18842,-32.3596,308.054
18843,-32.3596,309.262
18844,-32.3596,310.47
18845,-32.3596,311.678
18846,-32.3596,312.886
18847,-32.3596,314.094
18848,-32.3596,315.302
18849,-32.3596,316.51
18850,-32.3596,317.718
18851,-32.3596,318.926
18852,-32.3596,320.134
18853,-32.3596,321.342
18854,-32.3596,322.55
18855,-32.3596,323.758
18856,-32.3596,324.966
18857,-32.3596,326.174
18858,-32.3596,327.383
18859,-32.3596,328.591
18860,-32.3596,329.799
18861,-32.3596,331.007
18862,-32.3596,332.215
18863,-32.3596,333.423
18864,-32.3596,334.631
18865,-32.3596,335.839
18866,-32.3596,337.047
18867,-32.3596,338.255
18868,-32.3596,339.463
18869,-32.3596,340.671
18870,-32.3596,341.879
18871,-32.3596,343.087
18872,-32.3596,344.295
18873,-32.3596,345.503
18874,-32.3596,346.711
18875,-32.3596,347.919
18876,-32.3596,349.128
18877,-32.3596,350.336
18878,-32.3596,351.544
18879,-32.3596,352.752
18880,-32.3596,353.96
18881,-32.3596,355.168
18882,-32.3596,356.376
18883,-32.3596,357.584
18884,-32.3596,358.792
18885,31.3483,0
18886,31.3483,1.19205
18887,31.3483,2.38411
18888,31.3483,3.57616
18889,31.3483,4.76821
18890,31.3483,5.96026
18891,31.3483,7.15232
18892,31.3483,8.34437
18893,31.3483,9.53642
18894,31.3483,10.7285
18895,31.3483,11.9205
18896,31.3483,13.1126
18897,31.3483,14.3046
18898,31.3483,15.4967
18899,31.3483,16.6887
18900,31.3483,17.8808
18901,31.3483,19.0728
18902,31.3483,20.2649
18903,31.3483,21.457
18904,31.3483,22.649
18905,31.3483,23.8411
18906,31.3483,25.0331
18907,31.3483,26.2252
18908,31.3483,27.4172
18909,31.3483,28.6093
18910,31.3483,29.8013
18911,31.3483,30.9934
18912,31.3483,32.1854
18913,31.3483,33.3775
18914,31.3483,34.5695
18915,31.3483,35.7616
18916,31.3483,36.9536
18917,31.3483,38.1457
18918,31.3483,39.3377
18919,31.3483,40.5298
18920,31.3483,41.7219
18921,31.3483,42.9139
18922,31.3483,44.106
18923,31.3483,45.298
18924,31.3483,46.4901
18925,31.3483,47.6821
18926,31.3483,48.8742
18927,31.3483,50.0662
18928,31.3483,51.2583
18929,31.3483,52.4503
18930,31.3483,53.6424
18931,31.3483,54.8344
18932,31.3483,56.0265
18933,31.3483,57.2185
18934,31.3483,58.4106
18935,31.3483,59.6026
18936,31.3483,60.7947
18937,31.3483,61.9868
18938,31.3483,63.1788
18939,31.3483,64.3709
18940,31.3483,65.5629
18941,31.3483,66.755
18942,31.3483,67.947
18943,31.3483,69.1391
18944,31.3483,70.3311
18945,31.3483,71.5232
18946,31.3483,72.7152
18947,31.3483,73.9073
18948,31.3483,75.0993
18949,31.3483,76.2914
18950,31.3483,77.4834
18951,31.3483,78.6755
18952,31.3483,79.8675
18953,31.3483,81.0596
18954,31.3483,82.2517
18955,31.3483,83.4437
18956,31.3483,84.6358
18957,31.3483,85.8278
18958,31.3483,87.0199
18959,31.3483,88.2119
18960,31.3483,89.404
18961,31.3483,90.596
18962,31.3483,91.7881
18963,31.3483,92.9801
18964,31.3483,94.1722
18965,31.3483,95.3642
18966,31.3483,96.5563
18967,31.3483,97.7483
18968,31.3483,98.9404
18969,31.3483,100.132
18970,31.3483,101.325
18971,31.3483,102.517
18972,31.3483,103.709
18973,31.3483,104.901
18974,31.3483,106.093
18975,31.3483,107.285
18976,31.3483,108.477
18977,31.3483,109.669
18978,31.3483,110.861
18979,31.3483,112.053
18980,31.3483,113.245
18981,31.3483,114.437
18982,31.3483,115.629
18983,31.3483,116.821
18984,31.3483,118.013
18985,31.3483,119.205
18986,31.3483,120.397
18987,31.3483,121.589
18988,31.3483,122.781
18989,31.3483,123.974
18990,31.3483,125.166
18991,31.3483,126.358
18992,31.3483,127.55
18993,31.3483,128.742
18994,31.3483,129.934
18995,31.3483,131.126
18996,31.3483,132.318
18997,31.3483,133.51
18998,31.3483,134.702
18999,31.3483,135.894
19000,31.3483,137.086
19001,31.3483,138.278
19002,31.3483,139.47
19003,31.3483,140.662
19004,31.3483,141.854
19005,31.3483,143.046
19006,31.3483,144.238
19007,31.3483,145.43
19008,31.3483,146.623
19009,31.3483,147.815
19010,31.3483,149.007
19011,31.3483,150.199
19012,31.3483,151.391
19013,31.3483,152.583
19014,31.3483,153.775
19015,31.3483,154.967
19016,31.3483,156.159
19017,31.3483,157.351
19018,31.3483,158.543
19019,31.3483,159.735
19020,31.3483,160.927
19021,31.3483,162.119
19022,31.3483,163.311
19023,31.3483,164.503
19024,31.3483,165.695
19025,31.3483,166.887
19026,31.3483,168.079
19027,31.3483,169.272
19028,31.3483,170.464
19029,31.3483,171.656
19030,31.3483,172.848
19031,31.3483,174.04
19032,31.3483,175.232
19033,31.3483,176.424
19034,31.3483,177.616
19035,31.3483,178.808
19036,31.3483,180
19037,31.3483,181.192
19038,31.3483,182.384
19039,31.3483,183.576
19040,31.3483,184.768
19041,31.3483,185.96
19042,31.3483,187.152
19043,31.3483,188.344
19044,31.3483,189.536
19045,31.3483,190.728
19046,31.3483,191.921
19047,31.3483,193.113
19048,31.3483,194.305
19049,31.3483,195.497
19050,31.3483,196.689
19051,31.3483,197.881
19052,31.3483,199.073
19053,31.3483,200.265
19054,31.3483,201.457
19055,31.3483,202.649
19056,31.3483,203.841
19057,31.3483,205.033
19058,31.3483,206.225
19059,31.3483,207.417
19060,31.3483,208.609
19061,31.3483,209.801
19062,31.3483,210.993
19063,31.3483,212.185
19064,31.3483,213.377
19065,31.3483,214.57
19066,31.3483,215.762
19067,31.3483,216.954
19068,31.3483,218.146
19069,31.3483,219.338
19070,31.3483,220.53
19071,31.3483,221.722
19072,31.3483,222.914
19073,31.3483,224.106
19074,31.3483,225.298
19075,31.3483,226.49
19076,31.3483,227.682
19077,31.3483,228.874
19078,31.3483,230.066
19079,31.3483,231.258
19080,31.3483,232.45
19081,31.3483,233.642
19082,31.3483,234.834
19083,31.3483,236.026
19084,31.3483,237.219
19085,31.3483,238.411
19086,31.3483,239.603
19087,31.3483,240.795
19088,31.3483,241.987
19089,31.3483,243.179
19090,31.3483,244.371
19091,31.3483,245.563
19092,31.3483,246.755
19093,31.3483,247.947
19094,31.3483,249.139
19095,31.3483,250.331
19096,31.3483,251.523
19097,31.3483,252.715
19098,31.3483,253.907
19099,31.3483,255.099
19100,31.3483,256.291
19101,31.3483,257.483
19102,31.3483,258.675
19103,31.3483,259.868
19104,31.3483,261.06
19105,31.3483,262.252
19106,31.3483,263.444
19107,31.3483,264.636
19108,31.3483,265.828
19109,31.3483,267.02
19110,31.3483,268.212
19111,31.3483,269.404
19112,31.3483,270.596
19113,31.3483,271.788
19114,31.3483,272.98
19115,31.3483,274.172
19116,31.3483,275.364
19117,31.3483,276.556
19118,31.3483,277.748
19119,31.3483,278.94
19120,31.3483,280.132
19121,31.3483,281.325
19122,31.3483,282.517
19123,31.3483,283.709
19124,31.3483,284.901
19125,31.3483,286.093
19126,31.3483,287.285
19127,31.3483,288.477
19128,31.3483,289.669
19129,31.3483,290.861
19130,31.3483,292.053
19131,31.3483,293.245
19132,31.3483,294.437
19133,31.3483,295.629
19134,31.3483,296.821
19135,31.3483,298.013
19136,31.3483,299.205
19137,31.3483,300.397
19138,31.3483,301.589
19139,31.3483,302.781
19140,31.3483,303.974
19141,31.3483,305.166
19142,31.3483,306.358
19143,31.3483,307.55
19144,31.3483,308.742
19145,31.3483,309.934
19146,31.3483,311.126
19147,31.3483,312.318
19148,31.3483,313.51
19149,31.3483,314.702
19150,31.3483,315.894
19151,31.3483,317.086
19152,31.3483,318.278
19153,31.3483,319.47
19154,31.3483,320.662
19155,31.3483,321.854
19156,31.3483,323.046
19157,31.3483,324.238
19158,31.3483,325.43
19159,31.3483,326.623
19160,31.3483,327.815
19161,31.3483,329.007
19162,31.3483,330.199
19163,31.3483,331.391
19164,31.3483,332.583
19165,31.3483,333.775
19166,31.3483,334.967
19167,31.3483,336.159
19168,31.3483,337.351
19169,31.3483,338.543
19170,31.3483,339.735
19171,31.3483,340.927
19172,31.3483,342.119
19173,31.3483,343.311
19174,31.3483,344.503
19175,31.3483,345.695
19176,31.3483,346.887
19177,31.3483,348.079
19178,31.3483,349.272
19179,31.3483,350.464
