POI index,Gaps [Days],Max Coverage Gap [Days],Mean Coverage Gap [Days],Time Average Gap [Days],Percentage Coverage
364,"[0.0343451  1.0139074  4.99656503 0.24144158 2.71377693 0.03434511
 0.01531088 1.99175333 3.00487784 1.23997239]",4.996565032750368,1.5286295576952398,2.997065428104585,1.6967533157552082e-06
365,"[1.23675852 2.71377645 0.03434509 1.0116848  3.00487449 1.99175345
 0.24360195 2.71377664 0.03434508 0.01315399]",3.0048744906671345,1.299807045981288,1.896279417318049,1.8597347662760415e-06
366,"[0.24038636 2.71377598 0.03434509 0.01636856 4.99656494 1.23898148
 1.76589289 0.94788324 0.03434508 1.00952516]",4.9965649377554655,1.2998068775516003,2.435108152609977,1.778244041015625e-06
367,"[0.03434507 1.01274153 3.00487594 2.2342978  2.71377566 0.03434508
 0.01414627 3.00487431 1.99175369 1.24114143]",3.0048759444616735,1.528629678953439,2.309433348561395,1.7782440410156256e-06
368,"[1.99175762 1.2379248  1.76695097 0.9468242  0.03434507 4.01539554
 2.23652044 0.76835376 1.94542159 0.03434507 0.01198709]",4.015395543538034,1.3627114676108414,2.1888192854250126,1.9383151085069445e-06
369,"[0.72132701 0.03434511 0.01589437 1.99175768 3.00487567 3.23183615
 0.72132709 0.03434511 1.00905641 3.00487417]",3.2318361531943083,1.376963878935203,2.158240140491099,1.778244041015625e-06
370,"[1.99175775 0.24301359 1.99244873 0.72132836 0.0343451  0.01373961
 4.9965649  1.24160958 1.76326448 0.22918433]",4.996564902830869,1.3227256438229233,2.3866607330367327,1.8597347662760418e-06
371,"[1.23839596 1.76647644 0.94730021 0.0343451  1.01011244 3.00487543
 2.23692648 2.71377683 0.0343451  0.01151641]",3.004875431768596,1.299807040160522,1.7482475834448943,1.778244041015625e-06
372,"[0.03434509 0.01473078 3.00487229 1.9917579  1.24055365 1.76432163
 0.94945469 0.03434509 4.01276511]",4.012765105813742,1.4496829151693318,2.1659053378506026,1.6152625904224537e-06
373,"[2.23593536 0.76893675 1.9448391  0.03434507 0.01257374 3.00487522
 3.2344664  1.76209857]",3.2344664013944566,1.624758777266834,1.9981529288785222,1.3707904145688657e-06
374,"[1.23956358 1.76531327 0.9484621  0.03434508 2.02206475 1.99175808
 2.23809279 0.7667823  1.94699324 0.03434507]",2.2380927884951234,1.2987720271572472,1.437401973197308,1.8597347662760415e-06
375,"[0.03434507 0.0135653  3.00487674 3.00487189 0.22860196 0.72132634
 0.03434512 1.00748464 0.95061888 0.03434506 2.01991102 1.99168668]",3.0048767435364425,1.0871648918837309,1.7875244104675931,2.1827872843605325e-06
376,"[1.99169065 2.23710127 0.7213276  0.03434511 0.01210251 3.00487177
 1.99175827 3.00487496 0.23075602 0.72132769 0.03434509 1.00525789]",3.0048749586567283,1.2491465699858963,2.069000449409097,2.0168954507378465e-06
377,"[0.94887139 0.0343451  1.00847415 3.00487647 2.2385634  0.76630824
 1.94746878 0.03434509 0.00994442 3.00487489]",3.0048764711245894,1.2998071931302548,1.8355887397825934,1.6123522073929402e-06
378,"[1.99169078 1.24219173 1.76268457 0.95109196 0.03434509 2.01943443
 1.99175849 2.24072182 0.76415296]",2.2407218203879893,1.4442302046033244,1.4482916367603662,1.449370756799769e-06
379,"[2.23750749 0.76736564 1.94641041 0.03434508 0.01093529 3.00487623
 3.00487146 0.231232   1.76052657 0.95324967 0.03434509]",3.0048762280493975,1.2714240840551527,1.9691514161937012,1.9383151085069453e-06
380,"[0.95003457 0.03434509 2.02049331 1.99169094 2.23973103 0.76514504
 1.9486307  0.03434508 1.02189552 1.99175873]",2.2397310328669846,1.299807000067085,1.4602829846455239,1.6123522073929396e-06
381,"[3.00487288 0.23017322 1.76151776 0.9522575  0.03434507 2.01827337
 3.0048713  1.22877133 0.76298748]",3.004872883670032,1.4442299897782505,1.7679917058339056,1.4755642042100697e-06
382,"[0.72132881 0.03434507 1.95810385 0.03434512 6.25191575 0.72132879
 0.03434507]",6.2519157491624355,1.3936732078769378,2.7477994028494086,1.955777406828704e-06
383,[0.72132754 0.03434508 8.24436603 0.7213275  0.03434509],8.244366034399718,1.9511422468349338,4.313284828211445,1.466833055121528e-06
384,[0.72132625 0.03434509 6.25191757 1.99244962 0.72132622 0.03434509],6.251917574554682,1.625951639842242,2.756206942867747,1.6298145057146991e-06
385,[2.71377629 0.03434511 6.25191726 2.71377632 0.0343451 ],6.251917261164635,2.3496320152655246,3.363624517385375,1.222360879340278e-06
386,[2.71377667 0.03434511 6.2519168  2.71377674 0.03434511],6.251916804816574,2.3496320857666433,3.3636244304562006,1.222360879340278e-06
387,[0.03434511 6.25191631 2.71377716 0.0343451 ],6.2519163098186255,2.2585959179559723,2.9033376982833667,1.22236087926794e-06
388,[2.71377755 0.03434511 6.25191598 2.7137776  0.03434512],6.251915983855724,2.3496322725899517,3.3636243803459016,1.466833055121528e-06
389,[0.72132828 0.03434507 8.24436523 0.72132825 0.03434508],8.244365226011723,1.9511423824355005,4.313284130312207,1.466833055121528e-06
390,[0.72132696 0.03434508],0.7213269625790417,0.37783602182753384,0.032593260721101566,7.334165275607639e-07
391,[2.71377601 0.03434509 6.25191748 2.71377608 0.03434509],6.251917479094118,2.349631949327886,3.3636245106649914,1.466833055121528e-06
392,[0.0343451  6.251917   2.71377648 0.03434511],6.251916996669024,2.2585959212156013,2.9033380064779135,1.22236087926794e-06
393,[2.71377689 0.03434511 6.25191666],6.25191666232422,3.000012885313481,2.903264158345319,8.963979781539352e-07
394,[2.71377727 0.03434511 6.2519162  2.71377737 0.03434511],6.251916201785207,2.3496322125196456,3.3636243778063974,1.466833055121528e-06
395,[0.03434511 6.25191573 2.71377777 0.03434512],6.251915731932968,2.2585959342541173,2.9033374560842398,1.140870154007523e-06
396,[0.72132771 0.03434509 8.24436589 0.72132768 0.03434507],8.244365891441703,1.951142285950482,4.313284712530723,1.466833055121528e-06
397,[0.72132643 0.03434509 6.25191768 1.9924494  0.7213264  0.03434508],6.25191767886281,1.625951681053266,2.7562070020945706,1.6298145057146991e-06
398,[2.71377623 0.0343451  6.25191732],6.251917322631925,3.0000128839164972,2.9032644516077086,9.77888703414352e-07
399,[2.71377664 0.03434511 6.25191688 2.71377669 0.03434509],6.2519168788567185,2.3496320822276173,3.36362446156615,1.3853423298611113e-06
400,[0.03434511 6.2519164  2.7137771  0.03434511],6.2519164006225765,2.2585959309944883,2.903337751611867,1.22236087926794e-06
401,[2.71377751 0.03434511 6.25191606],6.251916057430208,3.0000128926088414,2.903263896373102,9.77888703414352e-07
402,"[0.72132845 0.03434508 1.95810429 0.03434511 6.25191561 0.72132842
 0.03434509 1.95810438 0.03434512]",6.2519156145863235,1.3053512842808332,2.9875088633242264,2.4447217585358805e-06
403,[0.03434509 8.2443663  0.72132715 0.03434508],8.2443662956357,2.258595901657827,4.280765477271408,1.22236087926794e-06
404,[2.71377597 0.03434509 6.25191756 2.71377602 0.03434509],6.251917561516166,2.349631947372109,3.3636245439563495,1.3038516046006945e-06
405,[2.71377636 0.0343451  6.25191709 2.71377645 0.03434509],6.2519170879386365,2.349632017035037,3.3636244507927713,1.3038516046006945e-06
406,[0.0343451  6.25191661 2.71377685 0.03434509 6.25191673],6.251916727051139,3.0572600745595992,5.346241747566443,1.466833055121528e-06
407,[2.71377724 0.03434511 6.25191628 2.7137773  0.03434511],6.251916283741593,2.349632208328694,3.363624408036459,1.466833055121528e-06
408,[2.71377763 0.03434511 6.25191582 2.71377772 0.03434511],6.251915822736919,2.349632277805358,3.363624320585613,1.466833055121528e-06
409,[0.72132789 0.03434509 8.24436573],8.244365734513849,3.000012902698169,4.280691241985446,8.963979781539352e-07
410,"[1.99244905 0.72132661 0.03434509 6.25191777 1.99244917 0.72132657
 0.03434508]",6.251917765941471,1.6783084756295596,3.00432286974225,1.955777406828704e-06
411,[0.03434509 6.25191729 2.71377619 0.0343451 ],6.251917287707329,2.258595917839557,2.9033381351367513,1.140870154007523e-06
412,[2.71377658 0.0343451  6.25191696],6.251916957553476,3.0000128795703254,2.90326428572239,9.77888703414352e-07
413,[2.71377697 0.03434511 6.2519165  2.71377704 0.03434511],6.2519165012054145,2.3496321473270654,3.3636244010600307,1.3853423298611113e-06
414,[0.03434512 6.25191601 2.71377747 0.03434511],6.251916009932756,2.2585959277348593,2.903337570032579,1.140870154007523e-06
415,"[0.72132863 0.03434508 1.95810407 0.03434511 6.25191569 0.72132861
 0.03434507]",6.2519156923517585,1.393673180602491,2.747799380003558,1.955777406828704e-06
416,[0.72132735 0.03434508 8.24436616 0.72132733 0.03434509],8.244366164784878,1.9511422025039793,4.313284930837312,1.466833055121528e-06
417,[2.71377592 0.03434508 6.25191763],6.251917626708746,3.0000128767763576,2.9032645845954255,9.77888703414352e-07
418,[2.71377631 0.03434509 6.25191718 2.71377639 0.0343451 ],6.251917183864862,2.3496320152655246,3.363624487721128,1.466833055121528e-06
419,[0.0343451  6.25191671 2.71377679 0.03434511],6.251916709821671,2.2585959275020286,2.903337887208844,1.22236087926794e-06
420,[2.7137772  0.03434511 6.25191635],6.251916348934174,3.0000128854687014,2.9032640194331805,9.77888703414352e-07
421,[2.71377759 0.03434511 6.25191591 2.71377767 0.03434511],6.251915906090289,2.349632275942713,3.36362435616239,1.466833055121528e-06
422,[0.03434507 8.24436536 0.72132807 0.03434507],8.244365356396884,2.2585958919953555,4.28076459266466,1.22236087926794e-06
423,[0.72132679 0.03434509 6.25191786 1.99244893 0.72132675 0.03434509],6.251917857211083,1.6259517529203247,2.7562070903156393,1.5483237804542823e-06
424,[2.71377604 0.0343451  6.25191737 2.71377614 0.03434509],6.2519173747859895,2.349631949234754,3.363624460163904,1.466833055121528e-06
425,[0.03434509 6.2519169  2.71377654 0.0343451  6.25191702],6.251917022746056,3.0572601311840115,5.34624210258287,1.3853423298611113e-06
426,[2.71377694 0.03434511 6.25191658 2.713777   0.03434511],6.251916579436511,2.34963214751333,3.3636244358190592,1.3038516046006945e-06
427,[2.71377731 0.03434511 6.25191611 2.71377741 0.03434512],6.2519161105155945,2.3496322126127778,3.3636243344795203,1.466833055121528e-06
428,"[2.23866136 2.71377695 0.03434509 0.00978121 3.00487497 3.23725807
 1.75937283 0.95440427 0.0343451 ]",3.2372580650262535,1.554091092561268,2.2433774043649666,1.781154424045139e-06
429,"[0.95118826 0.03434507 2.01934028 1.99168942 2.24088563 0.76399132
 1.94978447 0.03434507 1.02074245 1.9917574 ]",2.2408856339752674,1.2998069375753403,1.4604752196232313,1.6938429326533564e-06
430,"[1.99175776 3.00487568 0.23132288 0.72132789 0.0343451  4.0095689
 3.00487413 1.22992041 0.72132799 0.03434511 0.00616029]",4.009568903129548,1.3627114672721787,2.54447048671124,1.8568243832465277e-06
431,"[0.76574296 1.94803308 0.03434508 0.00937596 3.00487768 3.0048727
 0.23278864 1.75890198 0.95487422 0.03434508 2.01565681]",3.004877678118646,1.2512558343058282,1.9102984932549967,1.938315108506944e-06
432,"[4.23304192 0.72132669 0.03434511 0.0079165  3.00487472 4.99656539
 0.23500809 0.72132678 0.03434511]",4.996565390843898,1.5543055904822216,3.3132410547658546,1.781154424045139e-06
433,"[1.76065654 0.9531199  0.0343451  2.01740838 1.99175534 2.24275091
 0.76212581 1.95165081 0.03434509 1.01887591 1.99169203]",2.242750912439078,1.3417023474096574,1.6545242276086571,1.938315108506944e-06
434,"[0.03434507 1.02209262 1.99169227 3.00487546 0.23325538 2.71377531
 0.03434507 2.01525476 3.00487396]",3.0048754569143057,1.5616122097190883,2.1595406772572496,1.6152625904224533e-06
435,"[0.76387811 1.94989876 0.0343451  0.00744476 3.00487747 3.00487253
 0.23471951 1.75703707 0.95673997 0.03434509 2.01379089]",3.0048774741590023,1.2510862974449992,1.9099721724995813,1.8568243832465277e-06
436,"[0.95352386 0.03434507 2.01700719 4.23490821 0.76165637 1.95211936
 0.03434507 1.01841007]",4.234908212441951,1.3757893995498307,1.7713988716736908,1.5366822481915512e-06
437,"[3.00487819 0.23365697 0.72132806 0.03434511 2.01554293 1.99168989
 3.00487663 1.23225379 0.72132816 0.03434511 1.01694462]",3.004878193605691,1.2737444973212073,1.8586267166653256,1.8568243832465277e-06
438,"[0.76340945 1.95036654 0.03434509 1.02016028 1.99175814 3.0048752
 0.23512141 2.71377616 0.03434508 2.01332229]",3.0048751970753074,1.3761479622684418,1.86871968501777,1.7782440410156256e-06
439,"[3.00487396 1.23050241 0.72132686 0.03434511 0.0055801  3.00487723
 3.00487233 1.99169124 0.23734362 0.72132696 0.03434511]",3.004877228755504,1.2719168115661226,2.104258118472269,1.856824383246527e-06
440,"[0.23337062 1.75832091 0.9554555  0.03434509 2.0150753  4.23683939
 0.75979091 1.95398565 0.03434509 1.01654356 1.99168772]",4.2368393880315125,1.3627054303969173,2.2167667526056336,1.8568243832465277e-06
441,"[0.03434506 1.0197604  1.99168796 3.00487796 0.23558946 2.71377527
 0.03434507 0.0211631  1.99175584 3.00487646]",3.004877963103354,1.4052176570519805,2.1534552036214416,1.6385456548032408e-06
442,"[0.76154464 1.95223217 0.03434509 3.00998703 3.00487503 0.23705227
 2.713777   0.03434509 2.0114564 ]",3.0099870273843408,1.528846081604974,2.121846998584191,1.7811544240451389e-06
443,"[0.03434507 2.01467282 3.00487367 1.23236894 0.75932015 1.95445552
 0.03434508 1.0160764  3.00487223]",3.0048736720345914,1.4505922087054286,1.8167122833820124,1.6152625904224537e-06
444,"[1.99175742 0.23599233 0.72132824 0.03434511 2.01320988 4.99656472
 1.23458846 0.72132833 0.03434511 1.01461228]",4.9965647188946605,1.299807188473642,2.289881120130433,1.8597347662760415e-06
445,"[1.95270127 0.03434509 1.01782805 1.99175386 3.0048777  0.23745545
 2.71377609 0.03434508 0.01929604 1.99169044]",3.0048777027986944,1.2998069074004888,1.8272448579128395,1.6938429326533562e-06
446,"[3.00487647 1.23283565 0.72132703 0.03434511 3.00812217 3.00487483
 2.23136735 0.72132712 0.03434511]",3.008122167084366,1.5548245372871559,2.1655764377466182,1.7811544240451389e-06
447,"[0.23570323 2.71377635 0.03434508 2.01274094 3.00487347 1.23430032
 0.75745472 1.95632179 0.03434508 1.01420995]",3.0048734745942056,1.2998070928733796,1.715996227120244,1.8597347662760415e-06
448,"[0.03434507 1.01742687 3.00487218 1.99169194 0.23792483 2.71377519
 0.03434507 0.0188303  4.99663054 1.23645548]",4.996630536857992,1.5286297463346272,2.9968929790306666,1.8859282136863425e-06
449,"[0.75920989 1.95456686 0.03434509 1.01596214 1.99168838 3.00487754
 0.23938631 2.71377694 0.0343451  0.0173642  1.99175644]",3.004877539817244,1.2506617158228024,1.8635417126004878,1.9383151085069445e-06
450,"[0.03434507 0.02058046 1.9917567  3.00487618 1.23470214 2.71377561
 0.03434508 1.01374147 3.00487472]",3.0048761782236397,1.450333047244284,1.9965731002048857,1.6152625904224537e-06
451,"[2.9514106  0.0343451  2.01087557 3.00487324 1.99168966 1.95825295
 0.0343451  1.01227867]",3.004873236641288,1.624758860503789,1.9132723652665775,1.3707904145688654e-06
452,"[1.95503729 0.03434508 1.01549455 3.00487195 1.99175785 0.23979078
 2.71377604 0.03434509 0.01696327]",3.0048719458281994,1.2229313206755452,1.57965510337067,1.533771865162037e-06
453,"[1.23517016 0.7213272  0.03434511 1.01403138 1.99175432 3.00487733
 2.23370112 0.7213273  0.03434511 0.01549886]",3.0048773302696645,1.1006377873942257,1.3489327535292852,1.9121216610966435e-06
454,"[0.23803712 2.71377629 0.03434509 0.01871409 1.99169121 3.00487598
 1.2366335  2.71377645 0.0343451  1.01187504]",3.0048759765923023,1.2998069867957383,1.8961126534055879,1.778244041015625e-06
455,"[0.03434506 1.01509208 3.00487468 1.99168764 0.24026147 2.71377514
 0.03434507 0.01649621 3.0048731  1.99175565 1.23879138]",3.004874682519585,1.3896634073674001,2.2488995505552607,1.9383151085069445e-06
456,"[1.2348821  0.75687385 1.95690284 0.03434509 1.01362868 4.99656412
 0.24172164 2.71377688 0.0343451  0.01503144]",4.996564119122922,1.299807172175497,2.459122253868192,1.7782440410156243e-06
457,"[0.03434508 0.01824781 4.99663112 1.2370366  1.76783706 0.94593848
 0.03434507 1.01140526 3.00487723]",4.996631116140634,1.4500737448429897,2.535721839835613,1.6152625904224533e-06
458,"[2.95374442 0.0343451  0.01678285 1.9917571  3.00487574 3.95227571
 0.03434511 1.00994377]",3.952275707386434,1.6247587255202234,2.3977557011594097,1.3707904145688654e-06
459,"[0.03434507 1.01315976 3.00487445 1.99175357 0.24212739 2.71377597
 0.03434509 0.01462922 3.00487293]",3.0048744515515864,1.3393203830863867,1.9048678526615037,1.6152625904224533e-06
460,"[1.99169048 1.23750595 0.72132738 0.0343451  1.01169793 4.99662989
 2.23603617 0.72132747 0.03434511 0.01316613]",4.996629893314093,1.299807159975171,2.3456944804947812,1.8597347662760418e-06
461,"[0.2403723  2.71377623 0.03434509 0.01638147 4.99656539 1.23896796
 1.76590555 0.94787084 0.03434508 1.00953887]",4.996565390378237,1.2998068779241294,2.435109086374245,1.8859282136863427e-06
462,[3.00487719 2.23428274 0.77058939 1.99169167 3.0048756  3.23287995],3.2328799506649375,2.3731994236974665,2.378921260517056,8.818460628616899e-07
463,"[1.23721513 2.71377663 0.0343451  1.01129393 3.00487419 1.99168811
 0.24405824 2.71377681 0.03434509 0.0126974 ]",3.004874188452959,1.2998070634435863,1.896297507699834,1.8597347662760418e-06
464,"[0.03434507 0.01591388 3.00487296 1.99175637 1.23937236 1.76550382
 0.94827167 0.03434507 4.01394749]",4.013947487343103,1.4498142986558378,2.1664380344382295,1.6152625904224537e-06
465,"[0.24230244 2.71377705 0.03434511 0.01445024 4.99663108 1.24083279
 1.76404053 0.9497367  0.03434511 1.00760759]",4.996631084010005,1.2998068648390473,2.4350602749060766,1.8597347662760418e-06
466,"[0.94652091 0.03434509 1.01082369 3.00487696 2.23621457 0.76865737
 1.94511854 0.03434508 0.0122939  3.00487542]",3.0048769610002637,1.2998071538284421,1.834607152658767,1.612352207392939e-06
467,"[3.2315292  0.72132755 0.03434511 1.00936318 3.00487402 1.99175409
 2.2383725  0.72132765 0.0343451  0.01083213]",3.2315291981212795,1.2998070518486202,1.9069601338833613,1.8597347662760418e-06
468,"[0.24270877 2.71377617 0.03434509 0.01404757 3.00487267 1.99169091
 1.24130371 1.76357231 0.95020402 0.03434508]",3.004872669931501,1.199086629319936,1.623502964078281,1.8597347662760418e-06
