POI index,Mean of Ground Pixel Along-Track Resolution [m],Mean of Ground Pixel Cross-Track Resolution [m],Mean of Sigma NEZ Nought [dB],Mean of Incidence angle [deg],Mean of Swath-width [km],SD of Ground Pixel Along-Track Resolution [m],SD of Ground Pixel Cross-Track Resolution [m],SD of Sigma NEZ Nought [dB],SD of Incidence angle [deg],SD of Swath-width [km]
348,4.904678881051509,22.958952275020604,-22.57918557524848,24.35256106868155,94.74525873754587,nan,nan,nan,nan,nan
349,4.9045408449500725,25.037500231493386,-23.087832564755473,22.439047752743416,94.77290610618293,0.00026176854994245356,2.6896773208220983,0.6785428334108689,2.5404023750331493,0.052425031048632206
350,4.904722844632085,24.42382557996867,-22.9838573356353,22.80640565355842,94.73645515897759,nan,nan,nan,nan,nan
351,4.904396667279833,23.40553927526293,-22.654958106265738,24.05638892557949,94.80177850588109,1.9949383408222907e-05,2.777141006818452,0.7876153830403324,3.033411874115451,0.003995764278554143
352,4.904595156538355,23.882013635800963,-22.80569605114157,23.495038622587355,94.76202941670853,0.00028397265393048795,2.1249544781377376,0.572209975463112,2.176593779258528,0.056873109082268954
353,4.904707158947716,23.445561638555652,-22.71895366004467,23.815449845724203,94.73959613642164,nan,nan,nan,nan,nan
354,4.904365103905517,24.391017717390497,-22.918619091881332,23.050926407938498,94.80810057517263,2.0278012832447684e-05,3.0833067794375215,0.8133761472540513,3.0805226091004956,0.004061688275369432
355,4.904577546151771,23.57885196876045,-22.718662113919887,23.824126668610457,94.7655565606409,0.00029694713445691846,2.0751673497443317,0.6017188244578915,2.3511649715955634,0.05947259573572369
356,4.904689747541819,22.562405728872672,-22.462111121703533,24.809181992144193,94.7430827262072,nan,nan,nan,nan,nan
357,4.904478212342677,25.937961873886753,-23.316070085261455,21.57319092819098,94.78544927355104,0.00025174255951326564,2.5528041212974513,0.633302558479816,2.3483323060083743,0.0504167186818717
358,4.904466664294929,24.803569726556546,-23.066103664858034,22.46780633698488,94.78776434077488,0.0003740151902607069,1.1933366928139038,0.2901007941248295,1.1399256044950126,0.07490928515219601
359,4.904414733932258,23.84548865437277,-22.775900620974006,23.596174555323614,94.79815986889191,1.973949634830683e-05,2.9124351889326334,0.7991676416404812,3.055336873729628,0.00395366858388667
360,4.904604784008856,23.729116447156503,-22.765234112815254,23.649234635890902,94.76010115383413,0.00027594832148495414,2.020038561509127,0.5661114753172803,2.183165240341578,0.05526550222111733
361,4.904709108355397,25.45307041219013,-23.194738578827238,22.063531328856293,94.73920577975332,1.0417687847347498e-05,3.4308950571437578,0.8411849970816893,3.1287323137660557,0.0020860979945912404
362,4.9043834790671905,24.88108101117004,-23.043675394763643,22.58360179983331,94.80442005460154,2.0109479302624032e-05,3.240450119109438,0.8262072322157494,3.1021338158172114,0.004027872611238293
363,4.904409489811742,23.589006244400125,-22.716786339446685,23.811060929191587,94.7992148185799,0.00029575659298642276,2.0628734491362146,0.6069037902775116,2.33148491012292,0.05923406107709928
364,4.904691927260347,24.35845404919789,-22.921132732662226,23.083126696333593,94.74264624570529,1.149552270267026e-05,3.0759409257541175,0.8125262409875396,3.0820715763594446,0.002301961061162779
365,4.904554720948962,24.86256378700628,-23.074120667996326,22.461722515747546,94.77012681695291,0.00030747840010777924,1.959460956240241,0.5069859210534439,1.8665500459175932,0.06157874870646073
366,4.904479934824295,24.857686441225106,-23.07070250670092,22.461240957824195,94.78510624776357,0.0003661054739490441,1.8952984285235563,0.46785113928779454,1.8057616151871,0.0733243274295797
367,4.9045503711256835,21.781876021011932,-22.21273226191812,25.770589538361172,94.77099559197933,0.00018606196676875913,0.5147110132333715,0.15883185541913916,0.6536358436545917,0.0372627876660292
368,4.904613960707594,23.597833639852002,-22.726586033139625,23.800063248539185,94.75826317440949,0.000267573599442038,2.054921894760501,0.5945741320225413,2.3166745291925017,0.053587766769141704
369,4.904718291136614,24.93294623428082,-23.06776501190106,22.53575036100058,94.73736697274163,9.768360137566186e-06,3.260376017979003,0.8276238155710969,3.1073776768941967,0.001956058700822479
370,4.904401688264169,25.39709517982427,-23.170803127287694,22.112933692815187,94.80077282912734,1.991837805512586e-05,3.4094100882339498,0.8397399773017171,3.1237174231663674,0.003989538264913359
371,4.9044240782644,23.717290874446785,-22.75557101501812,23.661704885596162,94.79629263954473,0.0002882997733618638,2.0151297885302544,0.5715578801001214,2.187391926201074,0.057740045743910944
372,4.9047021053932145,23.89227797318309,-22.798423308911097,23.548695196740795,94.74060809760144,1.0867675584825444e-05,2.9295247519734526,0.8003388966637676,3.0603150889059845,0.0021762181553850336
373,4.904355890829918,23.91667766331024,-22.83705623545897,23.31824927017149,94.80994594572792,nan,nan,nan,nan,nan
374,4.90448276442994,25.051629849070032,-23.08650634533089,22.43552552195792,94.78453948230256,0.00029759155753796983,2.755333758652937,0.6947627002085083,2.591995944537913,0.059602117014154916
375,4.904436620027179,22.52318409900643,-22.441158410315143,24.85531216304221,94.793776275652,nan,nan,nan,nan,nan
376,4.904462714613451,23.569322410378305,-22.712775416186563,23.835698561815835,94.7885536038296,0.0002660916704629381,2.0820400027607633,0.6132328000436843,2.3639084833681183,0.053290903214537506
377,4.904553728306172,25.67813549719803,-23.238363669804727,21.88537334270158,94.7703266185805,0.0002999729304119589,3.0668530080949834,0.7701534606073831,2.9170118508929934,0.06007976910405082
378,4.9044057738761815,23.40047786358119,-22.69591104585407,23.86418105481473,94.79995448984816,nan,nan,nan,nan,nan
379,4.904438447495448,23.86667151231481,-22.79694347555414,23.509413582049802,94.79341439671897,0.00028047599121957064,2.10733501817248,0.5687527713006546,2.1691377248374524,0.05617258035833081
380,4.904711708169601,23.450043475883774,-22.677976563567483,24.009346352761,94.73868517832258,1.0228530433348653e-05,2.79338034542185,0.7887991835221749,3.03863944383066,0.0020482158226250774
381,4.904374346752415,24.376069497081676,-22.95978418394661,22.853614301203994,94.80624922239531,nan,nan,nan,nan,nan
382,4.903977866560124,23.153555331222467,-22.610826424258576,24.134787414689256,94.88567877431394,0.00026052340750062984,0.015544425149779688,0.0040918418335684405,0.017234811224018345,0.05219881283620198
383,4.9043078939167435,25.06509955611178,-23.134133602504548,22.191391998083645,94.8195599847636,nan,nan,nan,nan,nan
384,4.903751671268136,24.06821999521742,-22.80404965614622,23.412804492497564,94.93100092480103,7.2637504088035475e-06,3.2698996676238967,0.8834415678493341,3.368640663088114,0.001455634374915881
385,4.904209187180427,24.65001820758454,-22.969219593476847,22.844546581981138,94.83933263511892,2.121028859456994e-05,3.464273209819986,0.8989116518153896,3.390245810734832,0.004248945791587859
386,4.903726552816419,24.47150600195436,-22.962757213476106,22.759471833368483,94.93603463699928,nan,nan,nan,nan,nan
387,4.903879732447179,24.721983567248753,-22.989730685118897,22.717558196495883,94.90534126520747,0.00020114244404540935,2.738771318399453,0.6733473890502508,2.5158754017604146,0.04030244637932127
388,4.904241546990807,23.546192489541824,-22.679569401742754,23.949574101998323,94.83285024701597,2.1284034797011055e-05,3.1018117074371045,0.8736516889296109,3.3506063049454897,0.004263610135440947
389,4.90373650031931,23.490109416274947,-22.647220287864087,24.00856007881904,94.93404115588328,5.296967986855893e-06,3.082350780604154,0.8692572549050521,3.346804296438248,0.0010615096227597205
390,4.9040335762226155,24.748025025634224,-23.00022678514833,22.697294781187225,94.87451674393061,0.00021641506844508992,2.780160300785758,0.6853365145506293,2.5396242356499066,0.04336139445425339
391,4.9042889846465085,24.52659628736595,-22.996784098990627,22.70549134496936,94.82334771292767,nan,nan,nan,nan,nan
392,4.903745514847567,24.588814232944298,-22.939157035244122,22.902720135224275,94.93223465611555,6.540918718512944e-06,3.442226747473386,0.896249508516544,3.3866472313438276,0.0013107873830694246
393,4.904060411033261,24.329654202354494,-22.899792118007458,23.0706891708242,94.86914058997115,0.00022546966659278025,2.353029751807235,0.6369482442143898,2.4344585483863606,0.04517473114467638
394,4.904022525268149,24.225332503128556,-22.902590483893373,23.03162577343989,94.87673542402959,0.00042242294590350774,1.1059688376135943,0.2783436475776833,1.111953393298255,0.0846342361111668
