POI,lat[deg],lon[deg]
8639,34.2857,193.981
8640,34.2857,195.728
8641,34.2857,197.476
8642,34.2857,199.223
8643,34.2857,200.971
8644,34.2857,202.718
8645,34.2857,204.466
8646,34.2857,206.214
8647,34.2857,207.961
8648,34.2857,209.709
8649,34.2857,211.456
8650,34.2857,213.204
8651,34.2857,214.951
8652,34.2857,216.699
8653,34.2857,218.447
8654,34.2857,220.194
8655,34.2857,221.942
8656,34.2857,223.689
8657,34.2857,225.437
8658,34.2857,227.184
8659,34.2857,228.932
8660,34.2857,230.68
8661,34.2857,232.427
8662,34.2857,234.175
8663,34.2857,235.922
8664,34.2857,237.67
8665,34.2857,239.417
8666,34.2857,241.165
8667,34.2857,242.913
8668,34.2857,244.66
8669,34.2857,246.408
8670,34.2857,248.155
8671,34.2857,249.903
8672,34.2857,251.65
8673,34.2857,253.398
8674,34.2857,255.146
8675,34.2857,256.893
8676,34.2857,258.641
8677,34.2857,260.388
8678,34.2857,262.136
8679,34.2857,263.883
8680,34.2857,265.631
8681,34.2857,267.379
8682,34.2857,269.126
8683,34.2857,270.874
8684,34.2857,272.621
8685,34.2857,274.369
8686,34.2857,276.117
8687,34.2857,277.864
8688,34.2857,279.612
8689,34.2857,281.359
8690,34.2857,283.107
8691,34.2857,284.854
8692,34.2857,286.602
8693,34.2857,288.35
8694,34.2857,290.097
8695,34.2857,291.845
8696,34.2857,293.592
8697,34.2857,295.34
8698,34.2857,297.087
8699,34.2857,298.835
8700,34.2857,300.583
8701,34.2857,302.33
8702,34.2857,304.078
8703,34.2857,305.825
8704,34.2857,307.573
8705,34.2857,309.32
8706,34.2857,311.068
8707,34.2857,312.816
8708,34.2857,314.563
8709,34.2857,316.311
8710,34.2857,318.058
8711,34.2857,319.806
8712,34.2857,321.553
8713,34.2857,323.301
8714,34.2857,325.049
8715,34.2857,326.796
8716,34.2857,328.544
8717,34.2857,330.291
8718,34.2857,332.039
8719,34.2857,333.786
8720,34.2857,335.534
8721,34.2857,337.282
8722,34.2857,339.029
8723,34.2857,340.777
8724,34.2857,342.524
8725,34.2857,344.272
8726,34.2857,346.019
8727,34.2857,347.767
8728,34.2857,349.515
8729,34.2857,351.262
8730,34.2857,353.01
8731,34.2857,354.757
8732,34.2857,356.505
8733,34.2857,358.252
8734,-34.2857,0
8735,-34.2857,1.74757
8736,-34.2857,3.49515
8737,-34.2857,5.24272
8738,-34.2857,6.99029
8739,-34.2857,8.73786
8740,-34.2857,10.4854
8741,-34.2857,12.233
8742,-34.2857,13.9806
8743,-34.2857,15.7282
8744,-34.2857,17.4757
8745,-34.2857,19.2233
8746,-34.2857,20.9709
8747,-34.2857,22.7184
8748,-34.2857,24.466
8749,-34.2857,26.2136
8750,-34.2857,27.9612
8751,-34.2857,29.7087
8752,-34.2857,31.4563
8753,-34.2857,33.2039
8754,-34.2857,34.9515
8755,-34.2857,36.699
8756,-34.2857,38.4466
8757,-34.2857,40.1942
8758,-34.2857,41.9417
8759,-34.2857,43.6893
8760,-34.2857,45.4369
8761,-34.2857,47.1845
8762,-34.2857,48.932
8763,-34.2857,50.6796
8764,-34.2857,52.4272
8765,-34.2857,54.1748
8766,-34.2857,55.9223
8767,-34.2857,57.6699
8768,-34.2857,59.4175
8769,-34.2857,61.165
8770,-34.2857,62.9126
8771,-34.2857,64.6602
8772,-34.2857,66.4078
8773,-34.2857,68.1553
8774,-34.2857,69.9029
8775,-34.2857,71.6505
8776,-34.2857,73.3981
8777,-34.2857,75.1456
8778,-34.2857,76.8932
8779,-34.2857,78.6408
8780,-34.2857,80.3883
8781,-34.2857,82.1359
8782,-34.2857,83.8835
8783,-34.2857,85.6311
8784,-34.2857,87.3786
8785,-34.2857,89.1262
8786,-34.2857,90.8738
8787,-34.2857,92.6214
8788,-34.2857,94.3689
8789,-34.2857,96.1165
8790,-34.2857,97.8641
8791,-34.2857,99.6117
8792,-34.2857,101.359
8793,-34.2857,103.107
8794,-34.2857,104.854
8795,-34.2857,106.602
8796,-34.2857,108.35
8797,-34.2857,110.097
8798,-34.2857,111.845
8799,-34.2857,113.592
8800,-34.2857,115.34
8801,-34.2857,117.087
8802,-34.2857,118.835
8803,-34.2857,120.583
8804,-34.2857,122.33
8805,-34.2857,124.078
8806,-34.2857,125.825
8807,-34.2857,127.573
8808,-34.2857,129.32
8809,-34.2857,131.068
8810,-34.2857,132.816
8811,-34.2857,134.563
8812,-34.2857,136.311
8813,-34.2857,138.058
8814,-34.2857,139.806
8815,-34.2857,141.553
8816,-34.2857,143.301
8817,-34.2857,145.049
8818,-34.2857,146.796
8819,-34.2857,148.544
8820,-34.2857,150.291
8821,-34.2857,152.039
8822,-34.2857,153.786
8823,-34.2857,155.534
8824,-34.2857,157.282
8825,-34.2857,159.029
8826,-34.2857,160.777
8827,-34.2857,162.524
8828,-34.2857,164.272
8829,-34.2857,166.019
8830,-34.2857,167.767
8831,-34.2857,169.515
8832,-34.2857,171.262
8833,-34.2857,173.01
8834,-34.2857,174.757
8835,-34.2857,176.505
8836,-34.2857,178.252
8837,-34.2857,180
8838,-34.2857,181.748
8839,-34.2857,183.495
8840,-34.2857,185.243
8841,-34.2857,186.99
8842,-34.2857,188.738
8843,-34.2857,190.485
8844,-34.2857,192.233
8845,-34.2857,193.981
8846,-34.2857,195.728
8847,-34.2857,197.476
8848,-34.2857,199.223
8849,-34.2857,200.971
8850,-34.2857,202.718
8851,-34.2857,204.466
8852,-34.2857,206.214
8853,-34.2857,207.961
8854,-34.2857,209.709
8855,-34.2857,211.456
8856,-34.2857,213.204
8857,-34.2857,214.951
8858,-34.2857,216.699
8859,-34.2857,218.447
8860,-34.2857,220.194
8861,-34.2857,221.942
8862,-34.2857,223.689
8863,-34.2857,225.437
8864,-34.2857,227.184
8865,-34.2857,228.932
8866,-34.2857,230.68
8867,-34.2857,232.427
8868,-34.2857,234.175
8869,-34.2857,235.922
8870,-34.2857,237.67
8871,-34.2857,239.417
8872,-34.2857,241.165
8873,-34.2857,242.913
8874,-34.2857,244.66
8875,-34.2857,246.408
8876,-34.2857,248.155
8877,-34.2857,249.903
8878,-34.2857,251.65
8879,-34.2857,253.398
8880,-34.2857,255.146
8881,-34.2857,256.893
8882,-34.2857,258.641
8883,-34.2857,260.388
8884,-34.2857,262.136
8885,-34.2857,263.883
8886,-34.2857,265.631
8887,-34.2857,267.379
8888,-34.2857,269.126
8889,-34.2857,270.874
8890,-34.2857,272.621
8891,-34.2857,274.369
8892,-34.2857,276.117
8893,-34.2857,277.864
8894,-34.2857,279.612
8895,-34.2857,281.359
8896,-34.2857,283.107
8897,-34.2857,284.854
8898,-34.2857,286.602
8899,-34.2857,288.35
8900,-34.2857,290.097
8901,-34.2857,291.845
8902,-34.2857,293.592
8903,-34.2857,295.34
8904,-34.2857,297.087
8905,-34.2857,298.835
8906,-34.2857,300.583
8907,-34.2857,302.33
8908,-34.2857,304.078
8909,-34.2857,305.825
8910,-34.2857,307.573
8911,-34.2857,309.32
8912,-34.2857,311.068
8913,-34.2857,312.816
8914,-34.2857,314.563
8915,-34.2857,316.311
8916,-34.2857,318.058
8917,-34.2857,319.806
8918,-34.2857,321.553
8919,-34.2857,323.301
8920,-34.2857,325.049
8921,-34.2857,326.796
8922,-34.2857,328.544
8923,-34.2857,330.291
8924,-34.2857,332.039
8925,-34.2857,333.786
8926,-34.2857,335.534
8927,-34.2857,337.282
8928,-34.2857,339.029
8929,-34.2857,340.777
8930,-34.2857,342.524
8931,-34.2857,344.272
8932,-34.2857,346.019
8933,-34.2857,347.767
8934,-34.2857,349.515
8935,-34.2857,351.262
8936,-34.2857,353.01
8937,-34.2857,354.757
8938,-34.2857,356.505
8939,-34.2857,358.252
8940,32.8571,0
8941,32.8571,1.72249
8942,32.8571,3.44498
8943,32.8571,5.16746
8944,32.8571,6.88995
8945,32.8571,8.61244
8946,32.8571,10.3349
8947,32.8571,12.0574
8948,32.8571,13.7799
8949,32.8571,15.5024
8950,32.8571,17.2249
8951,32.8571,18.9474
8952,32.8571,20.6699
8953,32.8571,22.3923
8954,32.8571,24.1148
8955,32.8571,25.8373
8956,32.8571,27.5598
8957,32.8571,29.2823
8958,32.8571,31.0048
8959,32.8571,32.7273
8960,32.8571,34.4498
8961,32.8571,36.1722
8962,32.8571,37.8947
8963,32.8571,39.6172
8964,32.8571,41.3397
8965,32.8571,43.0622
8966,32.8571,44.7847
8967,32.8571,46.5072
8968,32.8571,48.2297
8969,32.8571,49.9522
8970,32.8571,51.6746
8971,32.8571,53.3971
8972,32.8571,55.1196
8973,32.8571,56.8421
8974,32.8571,58.5646
8975,32.8571,60.2871
8976,32.8571,62.0096
8977,32.8571,63.7321
8978,32.8571,65.4545
8979,32.8571,67.177
8980,32.8571,68.8995
8981,32.8571,70.622
8982,32.8571,72.3445
8983,32.8571,74.067
8984,32.8571,75.7895
8985,32.8571,77.512
8986,32.8571,79.2344
8987,32.8571,80.9569
8988,32.8571,82.6794
8989,32.8571,84.4019
8990,32.8571,86.1244
8991,32.8571,87.8469
8992,32.8571,89.5694
8993,32.8571,91.2919
8994,32.8571,93.0144
8995,32.8571,94.7368
8996,32.8571,96.4593
8997,32.8571,98.1818
8998,32.8571,99.9043
8999,32.8571,101.627
9000,32.8571,103.349
9001,32.8571,105.072
9002,32.8571,106.794
9003,32.8571,108.517
9004,32.8571,110.239
9005,32.8571,111.962
9006,32.8571,113.684
9007,32.8571,115.407
9008,32.8571,117.129
9009,32.8571,118.852
9010,32.8571,120.574
9011,32.8571,122.297
9012,32.8571,124.019
9013,32.8571,125.742
9014,32.8571,127.464
9015,32.8571,129.187
9016,32.8571,130.909
9017,32.8571,132.632
9018,32.8571,134.354
9019,32.8571,136.077
9020,32.8571,137.799
9021,32.8571,139.522
9022,32.8571,141.244
9023,32.8571,142.967
9024,32.8571,144.689
9025,32.8571,146.411
9026,32.8571,148.134
9027,32.8571,149.856
9028,32.8571,151.579
9029,32.8571,153.301
9030,32.8571,155.024
9031,32.8571,156.746
9032,32.8571,158.469
9033,32.8571,160.191
9034,32.8571,161.914
9035,32.8571,163.636
9036,32.8571,165.359
9037,32.8571,167.081
9038,32.8571,168.804
9039,32.8571,170.526
9040,32.8571,172.249
9041,32.8571,173.971
9042,32.8571,175.694
9043,32.8571,177.416
9044,32.8571,179.139
9045,32.8571,180.861
9046,32.8571,182.584
9047,32.8571,184.306
9048,32.8571,186.029
9049,32.8571,187.751
9050,32.8571,189.474
9051,32.8571,191.196
9052,32.8571,192.919
9053,32.8571,194.641
9054,32.8571,196.364
9055,32.8571,198.086
9056,32.8571,199.809
9057,32.8571,201.531
9058,32.8571,203.254
9059,32.8571,204.976
9060,32.8571,206.699
9061,32.8571,208.421
9062,32.8571,210.144
9063,32.8571,211.866
9064,32.8571,213.589
9065,32.8571,215.311
9066,32.8571,217.033
9067,32.8571,218.756
9068,32.8571,220.478
9069,32.8571,222.201
9070,32.8571,223.923
9071,32.8571,225.646
9072,32.8571,227.368
9073,32.8571,229.091
9074,32.8571,230.813
9075,32.8571,232.536
9076,32.8571,234.258
9077,32.8571,235.981
9078,32.8571,237.703
9079,32.8571,239.426
9080,32.8571,241.148
9081,32.8571,242.871
9082,32.8571,244.593
9083,32.8571,246.316
9084,32.8571,248.038
9085,32.8571,249.761
9086,32.8571,251.483
9087,32.8571,253.206
9088,32.8571,254.928
9089,32.8571,256.651
9090,32.8571,258.373
9091,32.8571,260.096
9092,32.8571,261.818
9093,32.8571,263.541
9094,32.8571,265.263
9095,32.8571,266.986
9096,32.8571,268.708
9097,32.8571,270.431
9098,32.8571,272.153
9099,32.8571,273.876
9100,32.8571,275.598
9101,32.8571,277.321
9102,32.8571,279.043
9103,32.8571,280.766
9104,32.8571,282.488
9105,32.8571,284.211
9106,32.8571,285.933
9107,32.8571,287.656
9108,32.8571,289.378
9109,32.8571,291.1
9110,32.8571,292.823
9111,32.8571,294.545
9112,32.8571,296.268
9113,32.8571,297.99
9114,32.8571,299.713
9115,32.8571,301.435
9116,32.8571,303.158
9117,32.8571,304.88
9118,32.8571,306.603
9119,32.8571,308.325
9120,32.8571,310.048
9121,32.8571,311.77
9122,32.8571,313.493
9123,32.8571,315.215
9124,32.8571,316.938
9125,32.8571,318.66
9126,32.8571,320.383
9127,32.8571,322.105
9128,32.8571,323.828
9129,32.8571,325.55
9130,32.8571,327.273
9131,32.8571,328.995
9132,32.8571,330.718
9133,32.8571,332.44
9134,32.8571,334.163
9135,32.8571,335.885
9136,32.8571,337.608
9137,32.8571,339.33
9138,32.8571,341.053
9139,32.8571,342.775
9140,32.8571,344.498
9141,32.8571,346.22
9142,32.8571,347.943
9143,32.8571,349.665
9144,32.8571,351.388
9145,32.8571,353.11
9146,32.8571,354.833
9147,32.8571,356.555
9148,32.8571,358.278
9149,-32.8571,0
9150,-32.8571,1.72249
9151,-32.8571,3.44498
9152,-32.8571,5.16746
9153,-32.8571,6.88995
9154,-32.8571,8.61244
9155,-32.8571,10.3349
9156,-32.8571,12.0574
9157,-32.8571,13.7799
9158,-32.8571,15.5024
9159,-32.8571,17.2249
9160,-32.8571,18.9474
9161,-32.8571,20.6699
9162,-32.8571,22.3923
9163,-32.8571,24.1148
9164,-32.8571,25.8373
9165,-32.8571,27.5598
9166,-32.8571,29.2823
9167,-32.8571,31.0048
9168,-32.8571,32.7273
9169,-32.8571,34.4498
9170,-32.8571,36.1722
9171,-32.8571,37.8947
9172,-32.8571,39.6172
9173,-32.8571,41.3397
9174,-32.8571,43.0622
9175,-32.8571,44.7847
9176,-32.8571,46.5072
9177,-32.8571,48.2297
9178,-32.8571,49.9522
9179,-32.8571,51.6746
9180,-32.8571,53.3971
9181,-32.8571,55.1196
9182,-32.8571,56.8421
9183,-32.8571,58.5646
9184,-32.8571,60.2871
9185,-32.8571,62.0096
9186,-32.8571,63.7321
9187,-32.8571,65.4545
9188,-32.8571,67.177
9189,-32.8571,68.8995
9190,-32.8571,70.622
9191,-32.8571,72.3445
9192,-32.8571,74.067
9193,-32.8571,75.7895
9194,-32.8571,77.512
9195,-32.8571,79.2344
9196,-32.8571,80.9569
9197,-32.8571,82.6794
9198,-32.8571,84.4019
9199,-32.8571,86.1244
9200,-32.8571,87.8469
9201,-32.8571,89.5694
9202,-32.8571,91.2919
9203,-32.8571,93.0144
9204,-32.8571,94.7368
9205,-32.8571,96.4593
9206,-32.8571,98.1818
9207,-32.8571,99.9043
9208,-32.8571,101.627
9209,-32.8571,103.349
9210,-32.8571,105.072
9211,-32.8571,106.794
9212,-32.8571,108.517
9213,-32.8571,110.239
9214,-32.8571,111.962
9215,-32.8571,113.684
9216,-32.8571,115.407
9217,-32.8571,117.129
9218,-32.8571,118.852
9219,-32.8571,120.574
9220,-32.8571,122.297
9221,-32.8571,124.019
9222,-32.8571,125.742
9223,-32.8571,127.464
9224,-32.8571,129.187
9225,-32.8571,130.909
9226,-32.8571,132.632
9227,-32.8571,134.354
9228,-32.8571,136.077
9229,-32.8571,137.799
9230,-32.8571,139.522
9231,-32.8571,141.244
9232,-32.8571,142.967
9233,-32.8571,144.689
9234,-32.8571,146.411
9235,-32.8571,148.134
9236,-32.8571,149.856
9237,-32.8571,151.579
9238,-32.8571,153.301
9239,-32.8571,155.024
9240,-32.8571,156.746
9241,-32.8571,158.469
9242,-32.8571,160.191
9243,-32.8571,161.914
9244,-32.8571,163.636
9245,-32.8571,165.359
9246,-32.8571,167.081
9247,-32.8571,168.804
9248,-32.8571,170.526
9249,-32.8571,172.249
9250,-32.8571,173.971
9251,-32.8571,175.694
9252,-32.8571,177.416
9253,-32.8571,179.139
9254,-32.8571,180.861
9255,-32.8571,182.584
9256,-32.8571,184.306
9257,-32.8571,186.029
9258,-32.8571,187.751
9259,-32.8571,189.474
9260,-32.8571,191.196
9261,-32.8571,192.919
9262,-32.8571,194.641
9263,-32.8571,196.364
9264,-32.8571,198.086
9265,-32.8571,199.809
9266,-32.8571,201.531
9267,-32.8571,203.254
9268,-32.8571,204.976
9269,-32.8571,206.699
9270,-32.8571,208.421
9271,-32.8571,210.144
9272,-32.8571,211.866
9273,-32.8571,213.589
9274,-32.8571,215.311
9275,-32.8571,217.033
9276,-32.8571,218.756
9277,-32.8571,220.478
9278,-32.8571,222.201
9279,-32.8571,223.923
9280,-32.8571,225.646
9281,-32.8571,227.368
9282,-32.8571,229.091
9283,-32.8571,230.813
9284,-32.8571,232.536
9285,-32.8571,234.258
9286,-32.8571,235.981
9287,-32.8571,237.703
9288,-32.8571,239.426
9289,-32.8571,241.148
9290,-32.8571,242.871
9291,-32.8571,244.593
9292,-32.8571,246.316
9293,-32.8571,248.038
9294,-32.8571,249.761
9295,-32.8571,251.483
9296,-32.8571,253.206
9297,-32.8571,254.928
9298,-32.8571,256.651
9299,-32.8571,258.373
9300,-32.8571,260.096
9301,-32.8571,261.818
9302,-32.8571,263.541
9303,-32.8571,265.263
9304,-32.8571,266.986
9305,-32.8571,268.708
9306,-32.8571,270.431
9307,-32.8571,272.153
9308,-32.8571,273.876
9309,-32.8571,275.598
9310,-32.8571,277.321
9311,-32.8571,279.043
9312,-32.8571,280.766
9313,-32.8571,282.488
9314,-32.8571,284.211
9315,-32.8571,285.933
9316,-32.8571,287.656
9317,-32.8571,289.378
9318,-32.8571,291.1
9319,-32.8571,292.823
9320,-32.8571,294.545
9321,-32.8571,296.268
9322,-32.8571,297.99
9323,-32.8571,299.713
9324,-32.8571,301.435
9325,-32.8571,303.158
9326,-32.8571,304.88
9327,-32.8571,306.603
9328,-32.8571,308.325
9329,-32.8571,310.048
9330,-32.8571,311.77
9331,-32.8571,313.493
9332,-32.8571,315.215
9333,-32.8571,316.938
9334,-32.8571,318.66
9335,-32.8571,320.383
9336,-32.8571,322.105
9337,-32.8571,323.828
9338,-32.8571,325.55
9339,-32.8571,327.273
9340,-32.8571,328.995
9341,-32.8571,330.718
9342,-32.8571,332.44
9343,-32.8571,334.163
9344,-32.8571,335.885
9345,-32.8571,337.608
9346,-32.8571,339.33
9347,-32.8571,341.053
9348,-32.8571,342.775
9349,-32.8571,344.498
9350,-32.8571,346.22
9351,-32.8571,347.943
9352,-32.8571,349.665
9353,-32.8571,351.388
9354,-32.8571,353.11
9355,-32.8571,354.833
9356,-32.8571,356.555
9357,-32.8571,358.278
9358,31.4286,0
9359,31.4286,1.69014
9360,31.4286,3.38028
9361,31.4286,5.07042
9362,31.4286,6.76056
9363,31.4286,8.4507
9364,31.4286,10.1408
9365,31.4286,11.831
9366,31.4286,13.5211
9367,31.4286,15.2113
9368,31.4286,16.9014
9369,31.4286,18.5915
9370,31.4286,20.2817
9371,31.4286,21.9718
9372,31.4286,23.662
9373,31.4286,25.3521
9374,31.4286,27.0423
9375,31.4286,28.7324
9376,31.4286,30.4225
9377,31.4286,32.1127
9378,31.4286,33.8028
9379,31.4286,35.493
9380,31.4286,37.1831
9381,31.4286,38.8732
9382,31.4286,40.5634
9383,31.4286,42.2535
9384,31.4286,43.9437
9385,31.4286,45.6338
9386,31.4286,47.3239
9387,31.4286,49.0141
9388,31.4286,50.7042
9389,31.4286,52.3944
9390,31.4286,54.0845
9391,31.4286,55.7746
9392,31.4286,57.4648
9393,31.4286,59.1549
9394,31.4286,60.8451
9395,31.4286,62.5352
9396,31.4286,64.2254
9397,31.4286,65.9155
9398,31.4286,67.6056
9399,31.4286,69.2958
9400,31.4286,70.9859
9401,31.4286,72.6761
9402,31.4286,74.3662
9403,31.4286,76.0563
9404,31.4286,77.7465
9405,31.4286,79.4366
9406,31.4286,81.1268
9407,31.4286,82.8169
9408,31.4286,84.507
9409,31.4286,86.1972
9410,31.4286,87.8873
9411,31.4286,89.5775
9412,31.4286,91.2676
9413,31.4286,92.9577
9414,31.4286,94.6479
9415,31.4286,96.338
9416,31.4286,98.0282
9417,31.4286,99.7183
9418,31.4286,101.408
9419,31.4286,103.099
9420,31.4286,104.789
9421,31.4286,106.479
9422,31.4286,108.169
9423,31.4286,109.859
9424,31.4286,111.549
9425,31.4286,113.239
9426,31.4286,114.93
9427,31.4286,116.62
9428,31.4286,118.31
9429,31.4286,120
9430,31.4286,121.69
9431,31.4286,123.38
9432,31.4286,125.07
9433,31.4286,126.761
9434,31.4286,128.451
9435,31.4286,130.141
9436,31.4286,131.831
9437,31.4286,133.521
9438,31.4286,135.211
9439,31.4286,136.901
9440,31.4286,138.592
9441,31.4286,140.282
9442,31.4286,141.972
9443,31.4286,143.662
9444,31.4286,145.352
9445,31.4286,147.042
9446,31.4286,148.732
9447,31.4286,150.423
9448,31.4286,152.113
9449,31.4286,153.803
9450,31.4286,155.493
9451,31.4286,157.183
9452,31.4286,158.873
9453,31.4286,160.563
9454,31.4286,162.254
9455,31.4286,163.944
9456,31.4286,165.634
9457,31.4286,167.324
9458,31.4286,169.014
9459,31.4286,170.704
9460,31.4286,172.394
9461,31.4286,174.085
9462,31.4286,175.775
9463,31.4286,177.465
9464,31.4286,179.155
9465,31.4286,180.845
9466,31.4286,182.535
9467,31.4286,184.225
9468,31.4286,185.915
9469,31.4286,187.606
9470,31.4286,189.296
9471,31.4286,190.986
9472,31.4286,192.676
9473,31.4286,194.366
9474,31.4286,196.056
9475,31.4286,197.746
9476,31.4286,199.437
9477,31.4286,201.127
9478,31.4286,202.817
9479,31.4286,204.507
9480,31.4286,206.197
9481,31.4286,207.887
9482,31.4286,209.577
9483,31.4286,211.268
9484,31.4286,212.958
9485,31.4286,214.648
9486,31.4286,216.338
9487,31.4286,218.028
9488,31.4286,219.718
9489,31.4286,221.408
9490,31.4286,223.099
9491,31.4286,224.789
9492,31.4286,226.479
9493,31.4286,228.169
9494,31.4286,229.859
9495,31.4286,231.549
9496,31.4286,233.239
9497,31.4286,234.93
9498,31.4286,236.62
9499,31.4286,238.31
9500,31.4286,240
9501,31.4286,241.69
9502,31.4286,243.38
9503,31.4286,245.07
9504,31.4286,246.761
9505,31.4286,248.451
9506,31.4286,250.141
9507,31.4286,251.831
9508,31.4286,253.521
9509,31.4286,255.211
9510,31.4286,256.901
9511,31.4286,258.592
9512,31.4286,260.282
9513,31.4286,261.972
9514,31.4286,263.662
9515,31.4286,265.352
9516,31.4286,267.042
9517,31.4286,268.732
9518,31.4286,270.423
9519,31.4286,272.113
9520,31.4286,273.803
9521,31.4286,275.493
9522,31.4286,277.183
9523,31.4286,278.873
9524,31.4286,280.563
9525,31.4286,282.254
9526,31.4286,283.944
9527,31.4286,285.634
9528,31.4286,287.324
9529,31.4286,289.014
9530,31.4286,290.704
9531,31.4286,292.394
9532,31.4286,294.085
9533,31.4286,295.775
9534,31.4286,297.465
9535,31.4286,299.155
9536,31.4286,300.845
9537,31.4286,302.535
9538,31.4286,304.225
9539,31.4286,305.915
9540,31.4286,307.606
9541,31.4286,309.296
9542,31.4286,310.986
9543,31.4286,312.676
9544,31.4286,314.366
9545,31.4286,316.056
9546,31.4286,317.746
9547,31.4286,319.437
9548,31.4286,321.127
9549,31.4286,322.817
9550,31.4286,324.507
9551,31.4286,326.197
9552,31.4286,327.887
9553,31.4286,329.577
9554,31.4286,331.268
9555,31.4286,332.958
9556,31.4286,334.648
9557,31.4286,336.338
9558,31.4286,338.028
9559,31.4286,339.718
9560,31.4286,341.408
9561,31.4286,343.099
9562,31.4286,344.789
9563,31.4286,346.479
9564,31.4286,348.169
9565,31.4286,349.859
9566,31.4286,351.549
9567,31.4286,353.239
9568,31.4286,354.93
9569,31.4286,356.62
9570,31.4286,358.31
9571,-31.4286,0
9572,-31.4286,1.69014
9573,-31.4286,3.38028
9574,-31.4286,5.07042
9575,-31.4286,6.76056
9576,-31.4286,8.4507
9577,-31.4286,10.1408
9578,-31.4286,11.831
9579,-31.4286,13.5211
9580,-31.4286,15.2113
9581,-31.4286,16.9014
9582,-31.4286,18.5915
9583,-31.4286,20.2817
9584,-31.4286,21.9718
9585,-31.4286,23.662
9586,-31.4286,25.3521
9587,-31.4286,27.0423
9588,-31.4286,28.7324
9589,-31.4286,30.4225
9590,-31.4286,32.1127
9591,-31.4286,33.8028
9592,-31.4286,35.493
9593,-31.4286,37.1831
9594,-31.4286,38.8732
9595,-31.4286,40.5634
9596,-31.4286,42.2535
9597,-31.4286,43.9437
9598,-31.4286,45.6338
9599,-31.4286,47.3239
9600,-31.4286,49.0141
9601,-31.4286,50.7042
9602,-31.4286,52.3944
9603,-31.4286,54.0845
9604,-31.4286,55.7746
9605,-31.4286,57.4648
9606,-31.4286,59.1549
9607,-31.4286,60.8451
9608,-31.4286,62.5352
9609,-31.4286,64.2254
9610,-31.4286,65.9155
9611,-31.4286,67.6056
9612,-31.4286,69.2958
9613,-31.4286,70.9859
9614,-31.4286,72.6761
9615,-31.4286,74.3662
9616,-31.4286,76.0563
9617,-31.4286,77.7465
9618,-31.4286,79.4366
9619,-31.4286,81.1268
9620,-31.4286,82.8169
9621,-31.4286,84.507
9622,-31.4286,86.1972
9623,-31.4286,87.8873
9624,-31.4286,89.5775
9625,-31.4286,91.2676
9626,-31.4286,92.9577
9627,-31.4286,94.6479
9628,-31.4286,96.338
9629,-31.4286,98.0282
9630,-31.4286,99.7183
9631,-31.4286,101.408
9632,-31.4286,103.099
9633,-31.4286,104.789
9634,-31.4286,106.479
9635,-31.4286,108.169
9636,-31.4286,109.859
9637,-31.4286,111.549
9638,-31.4286,113.239
9639,-31.4286,114.93
9640,-31.4286,116.62
9641,-31.4286,118.31
9642,-31.4286,120
9643,-31.4286,121.69
9644,-31.4286,123.38
9645,-31.4286,125.07
9646,-31.4286,126.761
9647,-31.4286,128.451
9648,-31.4286,130.141
9649,-31.4286,131.831
9650,-31.4286,133.521
9651,-31.4286,135.211
9652,-31.4286,136.901
9653,-31.4286,138.592
9654,-31.4286,140.282
9655,-31.4286,141.972
9656,-31.4286,143.662
9657,-31.4286,145.352
9658,-31.4286,147.042
9659,-31.4286,148.732
9660,-31.4286,150.423
9661,-31.4286,152.113
9662,-31.4286,153.803
9663,-31.4286,155.493
9664,-31.4286,157.183
9665,-31.4286,158.873
9666,-31.4286,160.563
9667,-31.4286,162.254
9668,-31.4286,163.944
9669,-31.4286,165.634
9670,-31.4286,167.324
9671,-31.4286,169.014
9672,-31.4286,170.704
9673,-31.4286,172.394
9674,-31.4286,174.085
9675,-31.4286,175.775
9676,-31.4286,177.465
9677,-31.4286,179.155
9678,-31.4286,180.845
9679,-31.4286,182.535
9680,-31.4286,184.225
9681,-31.4286,185.915
9682,-31.4286,187.606
9683,-31.4286,189.296
9684,-31.4286,190.986
9685,-31.4286,192.676
9686,-31.4286,194.366
9687,-31.4286,196.056
9688,-31.4286,197.746
9689,-31.4286,199.437
9690,-31.4286,201.127
9691,-31.4286,202.817
9692,-31.4286,204.507
9693,-31.4286,206.197
9694,-31.4286,207.887
9695,-31.4286,209.577
9696,-31.4286,211.268
9697,-31.4286,212.958
9698,-31.4286,214.648
9699,-31.4286,216.338
9700,-31.4286,218.028
9701,-31.4286,219.718
9702,-31.4286,221.408
9703,-31.4286,223.099
9704,-31.4286,224.789
9705,-31.4286,226.479
9706,-31.4286,228.169
9707,-31.4286,229.859
9708,-31.4286,231.549
9709,-31.4286,233.239
9710,-31.4286,234.93
9711,-31.4286,236.62
9712,-31.4286,238.31
9713,-31.4286,240
9714,-31.4286,241.69
9715,-31.4286,243.38
9716,-31.4286,245.07
9717,-31.4286,246.761
9718,-31.4286,248.451
9719,-31.4286,250.141
9720,-31.4286,251.831
9721,-31.4286,253.521
9722,-31.4286,255.211
9723,-31.4286,256.901
9724,-31.4286,258.592
9725,-31.4286,260.282
9726,-31.4286,261.972
9727,-31.4286,263.662
9728,-31.4286,265.352
9729,-31.4286,267.042
9730,-31.4286,268.732
9731,-31.4286,270.423
9732,-31.4286,272.113
9733,-31.4286,273.803
9734,-31.4286,275.493
